Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Bar Ilan University,The Azrieli Faculty of Medicine,The Laboratory of Molecular and Cellular Cancer Biology,Higher Education Institute,382160,21/02/2019,"Fully-Funded PhD Research Positions in Tumor Cell and Molecular Biology, The Azrieli Faculty of Medicine, Bar-Ilan University, Israel",3 months 1 week,Expired,2,Biological sciences › Biology,Temporary,,Not funded by an EU programme
Bar Ilan University,The Azrieli Faculty of Medicine,The Laboratory of Molecular and Cellular Cancer Biology,Higher Education Institute,332563,16/08/2018,"Ph Research Positions, Tumor Cell and Molecular Biology, The Azrieli Faculty of Medicine, Bar-Ilan University, Israel",1 month 1 day,Expired,3,Biological sciences › Biology,Temporary,,Not funded by an EU programme
Ben Gurion University,Condensed matter theory,Yigal Meir's group,Higher Education Institute,577340,13/11/2020,"joint postdoc position in condensed matter theory, Ben Gurion/Tel Aviv Universities",1 month 7 hours,Expired,4,"Physics › Condensed matter properties, Physics › Solid state physics",Temporary,,H2020 / ERC
Ben Gurion University,Electrical and Computer Engineering,,Higher Education Institute,399734,14/04/2019,PhD student,1 month 5 hours,Expired,1,Computer science,Temporary,,H2020
Ben Gurion University,Electrical and Computer Engineering,,Higher Education Institute,399731,14/04/2019,PhD in experimental physics,3 months 2 days,Expired,2,Physics,Temporary,,H2020
Ben Gurion University,Electrical and Computer Engineering,,Higher Education Institute,399003,11/4/2019,PhD student in optics,3 months 5 days,Expired,1,Physics,Temporary,,H2020
Ben Gurion University,Electrical and Computer Engineering,,Higher Education Institute,367350,1/1/2019,PhD student,6 months 2 weeks,Expired,2,"Engineering, Physics",Temporary,FET2,H2020
Ben Gurion University,Electrical and Computer Engineering,,Higher Education Institute,363372,13/12/2018,Researcher,2 months 1 day,Expired,2,Physics,Temporary,,H2020
Ben Gurion University of the Negev,Mitrani Department for Desert Ecology,,Higher Education Institute,603820,10/2/2021,Opened PhD and POSTDOC positions - the Evolutionary Ecology of Host-Parasite Interactions,1 week 2 days,Published,3,"Biological sciences › Biodiversity, Biological sciences › Zoology",Temporary,,Not funded by an EU programme
Ben Gurion University of the Negev,Mitrani Department for Desert Ecology,,Higher Education Institute,283817,26/02/2018,Dr. Hadas Hawlena,1 year 2 days,Expired,3,"Biological sciences › Other, Biological sciences › Laboratory animal science, Biological sciences › Zoology, Biological sciences › Biodiversity, Environmental science › Ecology",Temporary,,Not funded by an EU programme
Ben Gurion University of the Negev,Physics,Eytan Grosfeld's group,Research Laboratory,253627,19/10/2017,Post doc in theoretical condensed matter physics,1 month 1 week,Expired,1,"Physics › Solid state physics, Physics › Condensed matter properties",Temporary,,H2020
Ben Gurion University of the Negev,Physics Department,Atom Chip Group / Prof. Ron Folman,Higher Education Institute,558054,14/09/2020,Azrieli Foundation International Postdoctoral Fellowships in Atomic Physics and Quantum Optics,1 month 2 weeks,Expired,1,Physics › Other,Other,,Not funded by an EU programme
Ben Gurion University of the Negev,Physics Department,Atom Chip Group / Prof. Ron Folman,Higher Education Institute,336724,5/9/2018,"Post-doctoral and PhD fellowships in Atomic Physics at Ben-Gurion University, Israel",1 year 3 months,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
Ben Gurion University of the Negev,Physics Department,Atom Chip Group / Prof. Ron Folman,Higher Education Institute,288854,14/03/2018,Optical clock project leader,1 month 3 weeks,Expired,1,Physics › Optics,Permanent,,Not funded by an EU programme
Ben Gurion University of the Negev,Physics Department,Atom Chip Group / Prof. Ron Folman,Higher Education Institute,278005,6/2/2018,Optical clock project leader,5 months 3 weeks,Expired,1,Physics,Permanent,,Not funded by an EU programme
Ben Gurion University of the Negev,Physics Department,Atom Chip Group / Prof. Ron Folman,Higher Education Institute,265242,11/12/2017,Post-Doctoral Fellowships in Atomic Physics,4 months 2 weeks,Expired,1,Physics › Optics,Other,,Not funded by an EU programme
Ben Gurion University of the Negev,Physics Department,Atom Chip Group / Prof. Ron Folman,Higher Education Institute,217344,14/05/2017,"Post-doctoral and PhD fellowships in Atomic Physics at Ben-Gurion University, Israel",5 months 2 weeks,Expired,1,Physics › Optics,Other,,Not funded by an EU programme
Ben-Gurion University,Geological and Environmental Sciences,,Higher Education Institute,435120,7/8/2019,M.Sc. and Ph.D. reserachers,1 month 1 day,Expired,2,Geosciences › Other,Other,,Not funded by an EU programme
Ben-Gurion University of the Negev,Department of Biomedical Engineering,Nanobioelectronics Laboratory,Higher Education Institute,466621,25/11/2019,Postdoctorate Research Position in Biomedical Engineering,1 month 6 days,Expired,1,"Engineering › Electrical engineering, Engineering › Materials engineering, Engineering › Microengineering, Engineering › Biomedical engineering, Engineering › Chemical engineering",Temporary,,Not funded by an EU programme
Ben-Gurion University of the Negev,Department of Biomedical Engineering,Nanobioelectronics Laboratory,Higher Education Institute,343085,3/10/2018,Postdoctorate Research Position in Biomedical Engineering,5 months 4 weeks,Expired,2,"Engineering › Materials engineering, Engineering › Biomedical engineering, Engineering › Chemical engineering, Engineering › Electrical engineering, Technology › Nanotechnology, Technology › Micro-technology, Technology › Medical technology, Technology › Instrumentation technology",Permanent,,Not funded by an EU programme
Edmond and Lily Safra Center for Brain Sciences,,,Higher Education Institute,232025,11/7/2017,Mid-Career Neuroscientists Positions at ELSC,1 month 3 weeks,Expired,2,Neurosciences › Neurobiology,Permanent,,Not funded by an EU programme
Edmond and Lily Safra Center for Brain Sciences,,,Higher Education Institute,231597,9/7/2017,Principal Investigator,1 year 1 month,Expired,2,Neurosciences › Neurobiology,Not Applicable,,Not funded by an EU programme
Edmond and Lily Safra Center for Brain Sciences,,,Higher Education Institute,179250,7/2/2017,Interdisciplinary Postdoctoral Program in Brain Sciences,1 year 2 months,Expired,12,Neurosciences › Other,Temporary,,Not funded by an EU programme
Faculty of Dental Medicine,Institute for Dental Sciences,Developmental Neurobiology and and Cancer,Higher Education Institute,450585,1/10/2019,PhD position in NeuroImmunology,1 month 4 weeks,Expired,1,Biological sciences › Biology,Not Applicable,Joint PhD in Neuroimmunology,Not funded by an EU programme
Faculty of Dental Medicine,Institute for Dental Sciences,Developmental Neurobiology and and Cancer,Higher Education Institute,450530,1/10/2019,PhD in NeuroImmunology,2 months 6 hours,Expired,1,Biological sciences › Other,Other,HUJI-UoM Joint PhD program,Not funded by an EU programme
Hebrew University,Biochemistry and Molecular Biology,Prof. Rotem karni,Higher Education Institute,448218,22/09/2019,"Ph.D. student/Post-doctoral fellow, The roles of splicing factors in cancer progression and their inhibition for therapy.",1 month 4 weeks,Expired,1,Biological sciences › Biology,Not Applicable,,Not funded by an EU programme
Hebrew University,Chemistry,,Higher Education Institute,483543,22/01/2020,CSC Post Doctoral Fellowship,1 month 1 day,Expired,2,Chemistry › Physical chemistry,Temporary,,Not funded by an EU programme
Hebrew University,Chemistry,,Higher Education Institute,452232,6/10/2019,Outstanding post-doctoral fellow from India or China in molecular dynamics,2 weeks 6 days,Expired,1,"Chemistry › Computational chemistry, Other",Temporary,,Not funded by an EU programme
Hebrew University,Chemistry,,Higher Education Institute,437996,16/08/2019,PhD in theoretical biophysics,2 months 1 week,Expired,1,Chemistry › Computational chemistry,Temporary,1,H2020 / Marie Skłodowska-Curie Actions COFUND
"Hebrew University Faculty of Agriculture, Food and Environment",soil and water,Environmental Chemistry,Higher Education Institute,582036,29/11/2020,PhD in Environmental Chemistry,2 months 3 weeks,Closed,1,Agricultural sciences › Soil science,Temporary,ECORISKEU-ITN,H2020 / Marie Skłodowska-Curie Actions
"Hebrew University Faculty of Agriculture, Food and Environment",soil and water,Environmental Chemistry,Higher Education Institute,581928,28/11/2020,PhD in Environmental Chemistry,2 weeks 2 days,Expired,1,Agricultural sciences › Soil science,Temporary,ECORISKEU-ITN,H2020 / Marie Skłodowska-Curie Actions
"Hebrew University Faculty of Agriculture, Food and Environment",soil and water,Environmental Chemistry,Higher Education Institute,367320,31/12/2018,1 PhD candidate for ECORISK2050 project,1 month 1 day,Expired,1,Environmental science › Water science,Temporary,ECORISK2050EU-ITN,H2020 / Marie Skłodowska-Curie Actions
Hebrew University of Jerusalem,,,Higher Education Institute,480040,12/1/2020,Postdoctoral position in vadose zone modeling,1 month 1 day,Expired,1,Environmental science › Earth science,Temporary,,Not funded by an EU programme
Hebrew University of Jerusalem,,,Higher Education Institute,466822,26/11/2019,PhD position in soil hydrology,1 month 8 hours,Expired,2,"Agricultural sciences › Soil science, Environmental science › Water science, Environmental science › Earth science, Geosciences › Hydrology",Temporary,,Not funded by an EU programme
Hebrew University of Jerusalem,,,Higher Education Institute,465364,21/11/2019,PhD in quantum technologies for imaging and sensing biological systems at the micron and sub-micron scale,1 month 10 hours,Expired,1,"Physics › Applied physics, Physics › Optics, Physics › Biophysics, Physics › Quantum mechanics",Temporary,,Not funded by an EU programme
Hebrew University of Jerusalem,,,Higher Education Institute,465364,21/11/2019,PhD in quantum technologies for imaging and sensing biological systems at the micron and sub-micron scale,1 month 10 hours,Expired,1,"Physics › Biophysics, Physics › Quantum mechanics, Physics › Optics, Physics › Applied physics",Temporary,,Not funded by an EU programme
Hebrew University of Jerusalem,Authority for Research and Development,,Higher Education Institute,593658,11/1/2021,Louis Frieberg Post-doctoral Fellowships,1 month 1 week,Published,2,"Cultural studies › Asian studies, Environmental science › Earth science",Other,,Not funded by an EU programme
Hebrew University of Jerusalem,Authority for Research and Development,,Higher Education Institute,592800,7/1/2021,CfA: Fellowships for Outstanding Doctoral Candidates,1 month 1 week,Published,4,"Environmental science › Natural resources management, History › Archaeology",Other,,H2020 / ERC
Hebrew University of Jerusalem,Authority for Research and Development,,Higher Education Institute,544274,22/07/2020,PhD or Postdoc in Marine Sciences/Microbiology/Bioinformatics,1 month 1 day,Expired,1,Biological sciences › Other,Temporary,,Not funded by an EU programme
Hebrew University of Jerusalem,Authority for Research and Development,,Higher Education Institute,525896,24/05/2020,Doctoral Students,1 month 1 week,Expired,4,"Environmental science › Earth science, History, Other",Temporary,"ERC-2019-ADG, Proposal No. 882894",H2020 / ERC
Hebrew University of Jerusalem,Authority for Research and Development,,Higher Education Institute,525887,24/05/2020,Post-Doctorate,1 month 1 week,Expired,2,"Geosciences › Other, History, Other",Temporary,"ERC-2019-ADG, Proposal No. 882894",H2020 / ERC
Hebrew University of Jerusalem,Authority for Research and Development,,Higher Education Institute,392897,25/03/2019,PhD and Postdoc Positions,1 year 1 week,Expired,15,"Communication sciences, Ethics in social sciences",Temporary,,FP7 / Ideas-ERC
Hebrew University of Jerusalem,Authority for Research and Development,,Higher Education Institute,161008,7/12/2016,PhD position in fish biology,2 weeks 1 day,Expired,1,Agricultural sciences › Other,Permanent,642893,H2020 / Marie Skłodowska-Curie Actions COFUND
Hebrew University of Jerusalem,Authority for Research and Development,,Higher Education Institute,160453,5/12/2016,Phd in Agriculture Sciences,1 month 2 weeks,Expired,1,Agricultural sciences › Other,Permanent,,H2020 / Marie Skłodowska-Curie Actions COFUND
Hebrew University of Jerusalem,Biochemistry and Molecular Biology I,Einav Gross,Higher Education Institute,430263,23/07/2019,Ph.D position,1 month 1 day,Expired,1,Biological sciences › Biology,Not Applicable,,Not funded by an EU programme
Hebrew University of Jerusalem,Biochemistry and Molecular Biology I,Einav Gross,Higher Education Institute,333436,21/08/2018,Postdoc,2 months 1 week,Expired,1,Biological sciences › Biology,Temporary,,Not funded by an EU programme
Hebrew University of Jerusalem,Earth Science,Hydrometeorology lab,Higher Education Institute,257903,8/11/2017,Post-doc/Ph.D.candidate,1 month 1 week,Expired,1,Geosciences › Other,Temporary,,Not funded by an EU programme
Hebrew University of Jerusalem,Immunology and Cancer Research,Drier Lab,Higher Education Institute,589628,21/12/2020,PhD student positions in cancer topology and cancer systems biology | Hebrew University of Jerusalem,1 month 1 week,Expired,2,Biological sciences › Biology,To be defined,,H2020 / ERC
Hebrew University of Jerusalem,Immunology and Cancer Research,Drier Lab,Higher Education Institute,522060,11/5/2020,Postdoc position: Computational analysis of epigenomic data to uncover transcriptional dysregulation in cancer,3 months 3 weeks,Expired,1,"Biological sciences, Computer science › Informatics",To be defined,,Not funded by an EU programme
Hebrew University of Jerusalem,Institute of Plant Science,Dryland Tree and Ecosystem Laboratory,Higher Education Institute,439116,21/08/2019,PhD position in ecosystem ecology and biogeosciences,1 month 1 week,Expired,1,Biological sciences › Other,Not Applicable,,Not funded by an EU programme
Hebrew University of Jerusalem,Medical Neurobiology,Gilad lab,Research Laboratory,525999,25/05/2020,Postdocs and PhD students for a systems neuroscience lab,1 month 1 week,Expired,3,Neurosciences › Neurobiology,Not Applicable,,Not funded by an EU programme
Hebrew University of Jerusalem,Medical Neurobiology,Rokni,Research Laboratory,251094,9/10/2017,postdoc,2 months 3 weeks,Expired,2,Neurosciences,Temporary,,Not funded by an EU programme
Hebrew University of Jerusalem,Silberman Institute of Life Scineces,Rabani Lab,Public Research Institution,542888,16/07/2020,"A Research Associate Position at the Rabani Lab (Hebrew University, Israel)",3 months 4 days,Expired,1,Biological sciences › Biology,Not Applicable,DLV-852451,H2020 / ERC
Hebrew University of Jerusalem,Silberman Institute of Life Scineces,Rabani Lab,Public Research Institution,520739,6/5/2020,Postdoc position: the post-transcriptional RNA regulation of vertebrate embryogenesis,1 month 3 weeks,Expired,2,"Biological sciences › Biology, Computer science › Informatics",To be defined,,H2020 / ERC
"Hebrew University of Jerusalem, Biological Chemistry",Biological Chemistry,Protein Design Laboratory,Higher Education Institute,328889,31/07/2018,Ph. D. student in Computational Structural Biology,1 month 1 day,Expired,2,"Biological sciences › Other, Chemistry › Computational chemistry, Computer science › Modelling tools",Temporary,,Not funded by an EU programme
"Hebrew University of Jerusalem, Biological Chemistry",Biological Chemistry,Protein Design Laboratory,Higher Education Institute,328817,31/07/2018,Postdoctoral Posit,1 month 1 day,Expired,2,"Biological sciences › Biological engineering, Chemistry › Biochemistry",Temporary,,Not funded by an EU programme
Holon Institute of Technology,Faculty of Science,,Higher Education Institute,490810,9/2/2020,Postdoctoral Position in Random Matrices and Quantum Chaos,9 months 3 weeks,Expired,1,"Mathematics › Chaos theory, Physics › Mathematical physics",Temporary,,Not funded by an EU programme
Holon Institute of Technology,Faculty of Science,,Higher Education Institute,330017,3/8/2018,Postdoctoral Position in Mathematical Physics,3 months 4 weeks,Expired,1,"Mathematics, Physics › Mathematical physics",Temporary,,Not funded by an EU programme
Institute of Earth Sciences,Climate,Climate Dynamics,Higher Education Institute,294423,3/4/2018,postdoc in regional climate change,3 months 4 weeks,Expired,1,Geosciences › Other,Other,,Not funded by an EU programme
IP&D Ltd.,,,"Small Medium Enterprise, Start-up",435766,8/8/2019,Post-doc researcher in semantic health data integration,1 month 1 day,Expired,3,"Computer science, Information science",Other,,H2020
IP&D Ltd.,,,"Small Medium Enterprise, Start-up",306616,16/05/2018,Ph.D. positions in the Abeliovich lab at the Hebrew University (Rehovot campus),1 month 1 day,Expired,4,"Biological sciences › Other, Chemistry › Biochemistry, Other",To be defined,,Not funded by an EU programme
IP&D Ltd.,,,"Small Medium Enterprise, Start-up",267543,20/12/2017,Joint postdoctoral fellowship position in the Free Univ. of Berlin (FUB) and the Hebrew University of Jerusalem (HUJI) in Theoretical biophysics/computational chemistry,1 month 1 week,Expired,2,"Chemistry › Computational chemistry, Physics › Biophysics",Other,,Not funded by an EU programme
Mekorot,,,Large Company,231655,10/7/2017,"Call for Young Researchers on the ""Individual Fellowship"" Program in the EU's Marie Curie Program for R & D Projects at the Mekorot Central Laboratory, Israel",2 months 6 days,Expired,4,"Biological sciences › Biology, Biological sciences › Zoology, Chemistry › Organic chemistry, Environmental science › Water science, Environmental science › Ecology",Temporary,H2020-MSCA-IF-2017,H2020
sapienship,,,Public Research Institution,485623,28/01/2020,"Research Assistant for Prof. Yuval Noah Harari, and for a newly established company founded by Prof. Harari.",1 month 1 day,Expired,2,"History › Other, Philosophy › Other, Sociology › Other",To be defined,,Not funded by an EU programme
SImLab - System Immunology Lab,,,Research Laboratory,495466,20/02/2020,Post doc and graduate student positions -- Lucrative fellowships!,2 months 1 week,Expired,2,Biological sciences › Other,To be defined,,H2020
Stratasys LTD,PolyJet,Rehovot,Large Company,468048,30/11/2019,Early Stage Researcher in ApPEARS,2 weeks 1 day,Expired,1,Computer science › 3 D modelling,Temporary,Esr13,H2020 / Marie Skłodowska-Curie Actions
Technion - Israel Institute of Technology,,,Higher Education Institute,556207,6/9/2020,Two Post-doc positions in single cell molecular neurobiology,5 months 2 weeks,Published,2,Neurosciences › Neurobiology,Temporary,,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,556206,6/9/2020,Two PhD positions in single cell molecular neurobiology,5 months 2 weeks,Published,2,Neurosciences › Neurobiology,Temporary,,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,528072,31/05/2020,Senior Researcher Position in the Technion's Faculty of Electrical Engineering,4 months 2 days,Expired,1,Engineering › Electrical engineering,Temporary,851780,H2020
Technion - Israel Institute of Technology,,,Higher Education Institute,502455,9/3/2020,Neuroscience PhD Position,3 months 3 weeks,Expired,2,Neurosciences,Temporary,851634,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,502453,9/3/2020,Postdoc Position in Neuroscience and Behavior,3 months 3 weeks,Expired,1,Neurosciences,Temporary,851634,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,489645,6/2/2020,Postdoctoral Position working on Nano Lithography,2 months 3 weeks,Expired,1,Chemistry,Temporary,853500,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,489642,6/2/2020,PhD Position working on Nano Lithography,4 weeks 1 day,Expired,1,Chemistry,Temporary,853500,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,489624,6/2/2020,Postdoctoral Fellow for Redox Flow Battery Development,3 weeks 3 days,Expired,1,Engineering › Mechanical engineering,Temporary,875524,H2020
Technion - Israel Institute of Technology,,,Higher Education Institute,471939,11/12/2019,"The Faculty of Mechanical Engineering at the Technion is seeking outstanding candidates at the rank of Assistant, Associate, or Full Professor.",8 months 3 weeks,Expired,6,Technology › Industrial technology,Other,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,454721,15/10/2019,Engineer/Researcher in the internal Combustion Engines Laboratory,1 month 1 day,Expired,1,Engineering › Mechanical engineering,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,439095,21/08/2019,Research assistant/ Research fallow/ Lab engineer,3 months 2 days,Expired,1,Engineering,Temporary,,H2020
Technion - Israel Institute of Technology,,,Higher Education Institute,433094,31/07/2019,Experimental Postdoc position in Molecular Neurobiology.,11 months 5 days,Expired,1,"Biological sciences › Biological engineering, Neurosciences › Neurobiology, Physics › Other",Temporary,852786,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,433076,31/07/2019,Postdoc position in data analysis in the context of single-cell RNAseq of brain cells.,11 months 5 days,Expired,1,"Biological sciences › Biological engineering, Computer science › Programming, Engineering, Neurosciences › Neurobiology, Physics",Temporary,852786,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,426319,11/7/2019,Full Time Tenure-Track Positions in Architecture,5 months 3 weeks,Expired,3,Architecture,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,421353,26/06/2019,Computational PhD Position in Molecular Neurobiology.,1 year 5 days,Expired,1,Neurosciences › Neurobiology,Temporary,852786,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,421345,26/06/2019,Experimental PhD Position in Molecular Neurobiology.,4 months 1 week,Expired,1,Neurosciences › Neurobiology,Temporary,852786,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,414995,6/6/2019,Two postdoctoral positions are available in the field of Chemical Biology (Supported by an ERC Advanced Grant),6 months 4 weeks,Expired,2,Chemistry,Temporary,ERC-2018-ADG,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,414950,6/6/2019,PhD position in Organometallic chemistry,2 months 3 weeks,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,414938,6/6/2019,PhD Position in Supramolecular Surface Chemistry,1 month 5 hours,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,414860,6/6/2019,Graduate Student in Energy Research,2 months 3 weeks,Expired,2,Chemistry,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,396079,3/4/2019,Postdoc in Computer Science Theory and Machine Learning,1 month 1 week,Expired,2,Computer science › Database management,Temporary,,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,394322,28/03/2019,A PhD position for Research on Immuno-metabolism and Aging,6 months 1 week,Expired,1,Biological sciences › Biology,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,394319,28/03/2019,A Post-doc Position for Research on Immuno-metabolism and Aging,6 months 1 week,Expired,1,Biological sciences › Biological engineering,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,381946,21/02/2019,Post-Doctoral Fellow- “Towards Catalytic Antibiotics – A New Paradigm in Antibiotics Research”,2 months 1 week,Expired,1,Chemistry › Biochemistry,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,381637,20/02/2019,An ELOXX Pharmaceuticals Inc. Post-Doctoral Fellow Position,2 months 1 week,Expired,1,Chemistry › Organic chemistry,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,379258,12/2/2019,A PhD position for research on Cancer Metabolism and Systems Biology,1 month 3 weeks,Expired,1,Biological sciences,Temporary,714738,H2020
Technion - Israel Institute of Technology,,,Higher Education Institute,370468,15/01/2019,Post-doc in Stem Cell Biology,11 months 2 weeks,Expired,2,Biological sciences › Biological engineering,Permanent,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,370466,15/01/2019,Graduate students in Stem Cell Biology,4 months 2 weeks,Expired,2,Biological sciences,Permanent,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,367280,30/12/2018,Postdoctoral researchers in inorganic chemistry/electrocatalysis or organic chemistry/asymmetric catalysis,1 year 11 hours,Expired,4,Chemistry,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,364933,19/12/2018,Water Distribution Systems Management,1 month 1 week,Expired,1,Engineering,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,362578,11/12/2018,PhD students in inorganic chemistry/electrocatalysis or organic chemistry/asymmetric catalysis,1 year 2 weeks,Expired,5,Chemistry,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,357878,23/11/2018,Organic Chemistry Researcher,4 months 1 week,Expired,2,Chemistry › Organic chemistry,Temporary,ERC H2020,H2020 / ERC
Technion - Israel Institute of Technology,,,Higher Education Institute,327447,25/07/2018,Post-doc or Research associate in the field of organic electronics,1 month 1 week,Expired,1,Chemistry › Physical chemistry,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,316826,19/06/2018,Research Fellow in Marine and Coastal Conservation,1 week 2 days,Expired,3,Environmental science,Temporary,H2020,H2020 / Marie Skłodowska-Curie Actions
Technion - Israel Institute of Technology,,,Higher Education Institute,292196,26/03/2018,A Post-Doctoral Position in Metabolomics,3 months 5 days,Expired,1,Biological sciences,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,292121,26/03/2018,Post-doctoral Position in Research of Pancreatic Tissue available at the Technion – Israel Institute of Technology,1 month 1 day,Expired,1,Engineering,Temporary,800981,H2020
Technion - Israel Institute of Technology,,,Higher Education Institute,291359,22/03/2018,A PhD Position for Research on Cancer Immunotherapy by Modulating Immune-cell Metabolism,1 month 1 day,Expired,1,"Biological sciences › Biological engineering, Engineering",Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,284262,28/02/2018,Two PhD Positions in Supramolecular Surface Chemistry,4 weeks 8 hours,Expired,2,"Chemistry, Engineering › Civil engineering",To be defined,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,266835,18/12/2017,"A Postdoctoral Fellow Position in The Educational Neuroimaging Center (ENIC), Technion",1 month 1 day,Expired,1,Neurosciences,Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,262396,28/11/2017,Graduate Position in Polymer Science,1 month 6 hours,Expired,2,"Chemistry, Engineering › Chemical engineering",Temporary,,Not funded by an EU programme
Technion - Israel Institute of Technology,,,Higher Education Institute,262048,26/11/2017,PhD Position in Polymer Science,3 years 2 months,Closed,2,"Chemistry, Engineering › Chemical engineering",Temporary,,Not funded by an EU programme
