Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,495732,19/02/2020,Full-time Research and Teaching Position in Microeconomics & Macroeconomics,2 months 3 weeks,Expired,1,"Economics › Macroeconomics, Economics › Management studies, Economics › Microeconomics",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,495731,19/02/2020,Full-time Research and Teaching Position in Mathematics,2 months 3 weeks,Expired,1,"Economics › Other, Mathematics › Algebra, Mathematics › Applied mathematics, Mathematics › Computational mathematics, Mathematics › Geometry, Mathematics › Mathematical analysis, Mathematics › Mathematical logic, Mathematics › Number theory, Mathematics › Probability theory, Mathematics › Statistics, Mathematics › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,495730,19/02/2020,Full-time Research and Teaching Position in Finance,2 months 3 weeks,Expired,1,"Economics › Financial science, Economics › Management studies",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,495138,19/02/2020,Full-time Research and Teaching Position in Psychology and Education,1 month 1 week,Expired,2,"Educational sciences › Other, Psychological sciences › Psychology",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,495137,19/02/2020,Full Time Language Teaching Post in English Language,2 months 7 hours,Expired,1,"Educational sciences › Education, Engineering › Other, Language sciences › Languages, Language sciences › Other",Permanent,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,493754,17/02/2020,Doctoral student,6 days 5 hours,Expired,1,Architecture › Design,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,493087,14/02/2020,Full-time Academic Position in Cognitive and Clinical Neurosciences,2 weeks 1 day,Expired,1,"Medical sciences › Other, Neurosciences › Other, Psychological sciences › Psychology",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,491346,10/2/2020,PhD position - Characterization of the combustion of e-fuels in advanced technologies,4 weeks 1 day,Expired,1,"Economics › Other, Engineering › Other, Technology › Energy technology",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,489751,6/2/2020,2 Postdoctoral positions in Experimental Soft Matter (Physics/ Materials Science / Chemical Physics),4 weeks 1 day,Expired,2,"Chemistry › Physical chemistry, Other, Physics › Chemical physics, Physics › Condensed matter properties",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486767,30/01/2020,Postdoctoral position supported lipid membranes stability using AFM,2 months 1 day,Expired,1,"Chemistry › Physical chemistry, Physics › Biophysics",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486528,29/01/2020,Full-time Academic Position in Immuno-oncology,2 months 1 day,Expired,1,"Biological sciences › Other, Medical sciences › Other, Pharmacological sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486527,29/01/2020,Full-time Research and Teaching Position in Anthropology,2 months 2 days,Expired,1,"Anthropology › Social anthropology, Sociology › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486526,29/01/2020,Full-time Research and Teaching Position in Journalism,4 weeks 1 day,Expired,1,"Communication sciences › Journalism, Communication sciences › Media studies",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486525,29/01/2020,Full-time Research and Teaching Assistant in History and/or Art History and Archaeology,2 months 2 days,Expired,1,"History › Archaeology, History › Art history, History › Modern history",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486524,29/01/2020,Full-time Research and Teaching Assistant in Contemporary History,2 months 2 days,Expired,1,History › Modern history,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486523,29/01/2020,Full-time Academic Position in Neuropsychology and Cognitive (Neuro)psychology,1 month 1 day,Expired,1,"Language sciences › Linguistics, Neurosciences › Other, Psychological sciences › Psychology",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486522,29/01/2020,Full-time Research and Teaching Assistant Position in Political Communication,4 weeks 1 day,Expired,1,"Computer science › Other, Political sciences › Other, Sociology › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486521,29/01/2020,Full-time Academic Position in Medical and Biomedical Sciences,4 weeks 1 day,Expired,1,"Biological sciences › Other, Medical sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486520,29/01/2020,Full-time Research and Teaching Assistant Position in Political Science,2 months 2 days,Expired,1,"Economics › Political economy, Political sciences › Policy studies, Political sciences › Public policy, Political sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486519,29/01/2020,Full-time Research and Teaching Assistant Position in Political Science,2 months 2 days,Expired,1,"Economics › Political economy, Political sciences › Policy studies, Political sciences › Public policy, Political sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486518,29/01/2020,Full-time Research and Teaching Assistant Position in Political Science,2 months 2 days,Expired,1,"Economics › Political economy, Political sciences › Policy studies, Political sciences › Public policy, Political sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486517,29/01/2020,Full-time Research and Teaching Assistant Position in Political Science,2 months 2 days,Expired,1,"Economics › Political economy, Political sciences › Policy studies, Political sciences › Public policy, Political sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486516,29/01/2020,Full-time Research and Teaching Assistant Position in Political Science,2 months 2 days,Expired,1,"Economics › Political economy, Political sciences › Policy studies, Political sciences › Public policy, Political sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,486515,29/01/2020,Full-time Research and Teaching Assistant Position in Political Science,2 months 2 days,Expired,1,"Economics › Political economy, Political sciences › Policy studies, Political sciences › Public policy, Political sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,484040,23/01/2020,PhD position at the Department of Control Engineering and System Analysis of ULB,3 weeks 2 days,Expired,2,Engineering › Control engineering,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,478051,6/1/2020,Postdoctoral position in the Department of Control Engineering of ULB - Optimization and monitoring of environmentally friendly battery,1 month 1 week,Expired,1,Engineering,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,476674,27/12/2019,Transcriptional control of vertebrate neurogenesis,3 months 4 days,Expired,1,Neurosciences › Neurobiology,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,475428,23/12/2019,Post-Doctoral Researcher in Earth Sciences (Volcanology),1 month 4 days,Expired,1,Geosciences › Geology,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,475423,23/12/2019,PhD Candidate in Earth Sciences (Volcanology),1 month 4 days,Expired,1,Geosciences › Geology,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,474886,20/12/2019,Post-doctorate fellowship in Astrophysics,1 month 1 week,Expired,1,"Astronomy › Astrophysics, Physics › Neutron physics",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,474637,19/12/2019,Research Technician,1 month 5 days,Expired,1,Medical sciences › Medicine,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467857,27/11/2019,Full-time Academic Position in Data Science and Data Engineering,2 months 2 weeks,Expired,2,"Computer science › Database management, Computer science › Other, Engineering › Computer engineering",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467856,27/11/2019,Full-time Academic Position in Marketing & Communication,1 month 2 weeks,Expired,2,"Communication sciences › Media studies, Economics › Consumer economics, Economics › Management studies, Economics › Marketing, Economics › Other, Educational sciences › Other, Sociology › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467855,27/11/2019,Full-time Academic Position in Russian Literature and Russian Language,1 month 2 weeks,Expired,2,"Educational sciences › Education, Language sciences › Languages, Language sciences › Other, Literature › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467854,27/11/2019,FULL-TIME ACADEMIC POSITION IN Locomotor Physiotherapy,1 month 2 weeks,Expired,2,"Medical sciences › Medicine, Medical sciences › Other, Neurosciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467853,27/11/2019,FULL-TIME ACADEMIC POSITION: Transdisciplinary chair in neurosciences of motor function,1 month 2 weeks,Expired,2,"Biological sciences › Other, Medical sciences › Other, Neurosciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467852,27/11/2019,Full-time Academic Position in Neuropsychology and Speech Therapy,1 month 4 days,Expired,2,"Language sciences › Linguistics, Neurosciences › Other, Psychological sciences › Psychology, Sociology › Other",Permanent,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467851,27/11/2019,Full-time Academic Position in Neuropsychology and Cognitive (Neuro)psychology,1 month 4 days,Expired,2,"Language sciences › Linguistics, Psychological sciences › Psychology",Permanent,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467850,27/11/2019,Full-time Academic Position in Environmental Law,3 months 4 days,Expired,2,"Economics › Environmental economics, Juridical sciences › Environmental law, Juridical sciences › European law, Juridical sciences › International law, Political sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467849,27/11/2019,PhD or PostDoc position in experimental combustion - ERC Starting Grant project VADEMECOM,1 month 7 hours,Expired,2,"Chemistry › Other, Engineering › Chemical engineering, Engineering › Mechanical engineering, Mathematics › Applied mathematics, Mathematics › Computational mathematics, Physics › Thermodynamics, Physics › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467031,26/11/2019,Full-time Academic Position in Computer Science,3 months 5 days,Expired,2,"Computer science › Other, Mathematics › Computational mathematics",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467029,26/11/2019,Full-time Academic Position in Environmental Humanities,2 months 1 week,Expired,2,"Anthropology › Social anthropology, Economics › Environmental economics, Environmental science › Other, Juridical sciences › Environmental law, Political sciences › Other, Sociology › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467028,26/11/2019,Full-time Academic Position in Labor Law,3 months 5 days,Expired,2,"Juridical sciences › European law, Juridical sciences › Labour law, Juridical sciences › Public law",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,467027,26/11/2019,FULL-TIME ACADEMIC POSITION IN Modern History,1 month 2 weeks,Expired,2,History › Modern history,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,466574,25/11/2019,"Research logistician, Political science",1 month 3 weeks,Expired,1,Political sciences,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,464363,18/11/2019,Associate scientist,1 month 1 week,Expired,1,Medical sciences › Medicine,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,463893,15/11/2019,"Postdoctoral position in Labor/Health Economics, ULB, Brussels,",3 weeks 33 min,Expired,2,Economics › Labour economics,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,463103,13/11/2019,PostDoc position – ALCHEMY project,4 weeks 1 day,Expired,1,"Computer science › Other, Engineering › Other, Mathematics › Applied mathematics, Mathematics › Computational mathematics, Mathematics › Mathematical analysis, Mathematics › Other, Physics › Computational physics, Physics › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,462552,13/11/2019,POSTDOCTORAL POSITION IN ORGANIC/ORGANOMETALLIC CHEMISTRY and PHOTOCHEMISTRY,1 month 11 hours,Expired,1,"Chemistry › Organic chemistry, Chemistry › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,462270,12/11/2019,PostDoc in machine learning for turbulent reacting flows,1 month 1 hour,Expired,1,"Computer science › Modelling tools, Engineering › Simulation engineering, Engineering › Thermal engineering, Engineering › Chemical engineering, Engineering › Mechanical engineering",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,460853,6/11/2019,Full-time Academic Position in Modern History,2 months 4 days,Expired,1,"Educational sciences › Other, History › Modern history",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,457217,23/10/2019,Full-time Research and Teaching Position in Mathematics,1 month 1 week,Expired,1,"Mathematics › Algebra, Mathematics › Applied mathematics, Mathematics › Computational mathematics, Mathematics › Geometry, Mathematics › Mathematical analysis, Mathematics › Mathematical logic, Mathematics › Number theory, Mathematics › Probability theory, Mathematics › Statistics, Mathematics › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,456836,22/10/2019,Vacancy Notice for Two Full-time Academic Positions,1 month 1 week,Expired,1,"Agricultural sciences › Forest sciences, Agricultural sciences › Soil science, Agricultural sciences › Other, Anthropology › Cultural anthropology, Anthropology › Ethnology, Anthropology › Medical anthropology, Anthropology › Social anthropology, Anthropology › Other, Architecture › Design, Architecture › Landscape architecture, Architecture › Other, Arts › Arts management, Arts › Fashion studies, Arts › Fine arts, Arts › Performing arts, Arts › Visual arts, Arts › Other, Astronomy › Astrophysics, Astronomy › Cosmology, Astronomy › Other, Biological sciences › Biology, Biological sciences › Botany, Biological sciences › Nutritional sciences, Biological sciences › Zoology, Biological sciences › Other, Chemistry › Analytical chemistry, Chemistry › Biochemistry, Chemistry › Computational chemistry, Chemistry › Inorganic chemistry, Chemistry › Molecular chemistry, Chemistry › Organic chemistry, Chemistry › Physical chemistry, Chemistry › Other, Communication sciences › Journalism, Communication sciences › Media studies, Computer science › Computer architecture, Computer science › Database management, Computer science › Informatics, Computer science › Programming, Computer science › Other, Criminology › Other, Cultural studies › Other, Economics › Administrative sciences, Economics › Business economics, Economics › Consumer economics, Economics › Econometrics, Economics › Environmental economics, Economics › Financial science, Economics › Food economics, Economics › Health economics, Economics › Industrial economics, Economics › International economics, Economics › Macroeconomics, Economics › Management studies, Economics › Marketing, Economics › Microeconomics, Economics › Political economy, Economics › Production economics, Economics › Tourism studies, Economics › Transport economics, Economics › Other, Educational sciences › Education, Educational sciences › Teaching methods, Educational sciences › Other, Engineering › Aerospace engineering, Engineering › Agricultural engineering, Engineering › Biomedical engineering, Engineering › Chemical engineering, Engineering › Civil engineering, Engineering › Communication engineering, Engineering › Computer engineering, Engineering › Control engineering, Engineering › Electrical engineering, Engineering › Industrial engineering, Engineering › Materials engineering, Engineering › Mechanical engineering, Engineering › Nuclear engineering, Engineering › Systems engineering, Engineering › Other, Environmental science › Earth science, Environmental science › Ecology, Environmental science › Water science, Environmental science › Other, Geography › Cartography, Geography › Economic geography, Geography › Human geography, Geography › Other, History › Ancient history, History › Archaeology, History › Art history, History › Economic history, History › History of law, History › History of philosophy, History › History of religions, History › History of science, History › Modern history, History › Music history, History › Other, Juridical sciences › Criminal law, Juridical sciences › Environmental law, Juridical sciences › European law, Juridical sciences › Finance law, Juridical sciences › International law, Juridical sciences › Labour law, Juridical sciences › Media law, Juridical sciences › Public law, Juridical sciences › Other, Language sciences › Languages, Language sciences › Linguistics, Language sciences › Philology, Language sciences › Other, Literature › Other, Mathematics › Algebra, Mathematics › Applied mathematics, Mathematics › Computational mathematics, Mathematics › Geometry, Mathematics › Mathematical analysis, Mathematics › Mathematical logic, Mathematics › Number theory, Mathematics › Probability theory, Mathematics › Statistics, Mathematics › Other, Medical sciences › Medicine, Medical sciences › Veterinary medicine, Medical sciences › Other, Neurosciences › Neurology, Neurosciences › Other, Pharmacological sciences › Other, Philosophy › Aesthetics, Philosophy › Epistemology, Philosophy › Ethics, Philosophy › Logic, Philosophy › Metaphysics, Philosophy › Philosophy of science, Philosophy › Other, Physics › Acoustics, Physics › Applied physics, Physics › Biophysics, Physics › Chemical physics, Physics › Computational physics, Physics › Condensed matter properties, Physics › Electromagnetism, Physics › Mathematical physics, Physics › Optics, Physics › Quantum mechanics, Physics › Solid state physics, Physics › Thermodynamics, Physics › Other, Political sciences › Policy studies, Political sciences › Public policy, Political sciences › Other, Psychological sciences › Behavioural sciences, Psychological sciences › Psychoanalytic studies, Psychological sciences › Psychology, Psychological sciences › Other, Religious sciences › Comparative religion, Religious sciences › Other, Sociology › Socio-economic research, Sociology › Urban sociology, Sociology › Other, Technology › Biotechnology, Technology › Energy technology, Technology › Environmental technology, Technology › Nanotechnology, Technology › Telecommunications technology, Technology › Transport technology, Technology › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,454802,15/10/2019,Principal investigator,2 months 1 day,Expired,1,"Biological sciences › Biology, Medical sciences › Medicine",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,453827,11/10/2019,Post-doctoral researcher,1 month 4 hours,Expired,1,"Biological sciences › Other, Neurosciences",Temporary,ERA PerMED,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,451001,2/10/2019,"PhD position (immunology, microbiota)",1 year 4 months,Closed,1,Biological sciences,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,450203,30/09/2019,PostDoc Position in Immuno-oncology,1 month 9 hours,Expired,1,Biological sciences › Biology,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,445911,14/09/2019,Post-doctoral Researcher,4 months 2 weeks,Expired,1,"Physics › Biophysics, Physics › Statistical physics",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,443842,6/9/2019,PhD Position in Cell Biology,1 month 2 hours,Expired,1,Biological sciences › Biology,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,441013,27/08/2019,Full-time Research and Teaching Position in Physics,1 month 13 hours,Expired,1,"Physics › Acoustics, Physics › Applied physics, Physics › Biophysics, Physics › Chemical physics, Physics › Computational physics, Physics › Condensed matter properties, Physics › Electromagnetism, Physics › Mathematical physics, Physics › Optics, Physics › Quantum mechanics, Physics › Solid state physics, Physics › Thermodynamics, Physics › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,434683,5/8/2019,"Postdoctoral Scientist WELBIO Funded project Liver steatosis, obesity and cancer",4 weeks 1 day,Expired,2,"Biological sciences › Biology, Biological sciences › Other, Medical sciences › Other, Pharmacological sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,430412,23/07/2019,PhD position in combustion experiments – FEDER project ENERBIO,1 month 1 week,Expired,1,"Engineering › Mechanical engineering, Engineering › Thermal engineering",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,430241,23/07/2019,PhD or PostDoc position in combustion modelling - ERC Starting Grant project VADEMECOM,1 month 1 week,Expired,1,"Engineering › Simulation engineering, Engineering › Aerospace engineering, Engineering › Thermal engineering, Engineering › Chemical engineering",Temporary,714605,H2020 / ERC
Université Libre de Bruxelles (ULB),,,Higher Education Institute,430234,23/07/2019,PhD or PostDoc position in experimental combustion - ERC Starting Grant project VADEMECOM,1 month 1 week,Expired,1,"Engineering › Mechanical engineering, Engineering › Thermal engineering, Engineering › Chemical engineering",Temporary,714605,H2020 / ERC
Université Libre de Bruxelles (ULB),,,Higher Education Institute,429901,22/07/2019,Postdoctoral position in computational biology and bioinformatics,1 month 3 weeks,Expired,1,"Biological sciences › Biological engineering, Computer science › Modelling tools, Physics › Biophysics",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,428993,19/07/2019,PhD student position,1 month 11 min,Expired,1,"Biological sciences › Other, Chemistry › Biochemistry, Medical sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,428868,19/07/2019,PhD student,2 months 1 week,Expired,1,Biological sciences › Laboratory animal science,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,428401,18/07/2019,Postdoc researcher working on democratic innovations,1 month 1 week,Expired,1,Political sciences › Governance,Temporary,772695-CUREORCURSE,H2020 / ERC
Université Libre de Bruxelles (ULB),,,Higher Education Institute,428143,17/07/2019,"Post-doc in observational stellar astrophysics, S. Van Eck, Institute of Astronomy and Astrophysics, Université libre de Bruxelles, Belgium",1 month 3 weeks,Expired,1,Astronomy › Astrophysics,Temporary,,H2020 / Marie Skłodowska-Curie Actions COFUND
Université Libre de Bruxelles (ULB),,,Higher Education Institute,425871,10/7/2019,Fully Funded PhD Position in ‘Single-cell Endocrinology’ Group,1 year 7 months,Closed,1,Biological sciences › Biology,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,425828,10/7/2019,Post-doc position in bioinformatics at ULB: Genes and gene networks analysis related to root morphological response to nitrogen supply in plants,3 weeks 1 day,Expired,1,"Agricultural sciences › Agronomics, Biological sciences › Botany, Computer science › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,425789,10/7/2019,PhD FELLOWSHIP - 3-D biomimetic salivary gland,3 weeks 4 days,Expired,1,Medical sciences › Medicine,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,423605,3/7/2019,Thèse de doctorat en sciences de l’ingénieur,1 month 1 week,Expired,1,"Engineering, Physics › Applied physics",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,422549,28/06/2019,Postdoctoral Scientist - JDRF funded project - Molecular mechanisms of autoimmune diabetes,1 month 7 min,Expired,1,"Biological sciences › Other, Chemistry › Biochemistry, Chemistry › Other, Medical sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,422182,27/06/2019,2 Full-time Academic Positions in Molecular and Cellular Biology,2 months 2 weeks,Expired,2,"Biological sciences › Biology, Biological sciences › Other, Chemistry › Biochemistry",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,420808,25/06/2019,PhD positions at the Breast Cancer Translational Research Laboratory (BCTL),1 month 13 hours,Expired,2,Biological sciences › Other,Permanent,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,420570,24/06/2019,PhD positions at the Breast Cancer Translational Research Laboratory (BCTL),1 month 6 hours,Expired,2,Biological sciences › Other,Permanent,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,420518,24/06/2019,Two PhD positions (immunology; gammadelta T cells),1 month 3 weeks,Expired,2,Biological sciences › Other,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,419849,20/06/2019,Full-time Academic Position in Materials Engineering: Eco-design and Recycling,3 months 1 week,Expired,1,"Chemistry › Other, Engineering › Chemical engineering, Engineering › Materials engineering, Engineering › Other, Technology › Environmental technology",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,419623,20/06/2019,PhD position in Supramolecular Chemistry,1 year 8 months,Closed,1,Chemistry,Temporary,,H2020 / ERC
Université Libre de Bruxelles (ULB),,,Higher Education Institute,418008,17/06/2019,Two years postdoctoral position in the Engineering of Molecular NanoSystems laboratory,1 year 8 months,Closed,1,"Chemistry, Engineering › Chemical engineering",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,414528,6/6/2019,2 year Postdoctoral Research Assistant to work in the EU Horizon 2020 project “Nunataryuk”,1 month 3 weeks,Expired,1,"Environmental science › Earth science, Geosciences, Physics",Temporary,773421,H2020
Université Libre de Bruxelles (ULB),,,Higher Education Institute,414429,5/6/2019,Post-doc position in bioinformatics at ULB (3 years): Genes and gene networks analysis related to root morphological response to nitrogen supply in plants,3 weeks 4 days,Expired,1,"Agricultural sciences, Biological sciences › Botany, Computer science",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,413111,28/05/2019,Full-time Research and Teaching Position in Clinical Psychology and Psychopathology,1 month 3 days,Expired,1,"Medical sciences › Other, Psychological sciences › Psychology",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,412758,28/05/2019,Part-time Research and Teaching Position in Environmental Health,1 month 7 hours,Expired,1,"Economics › Health economics, Medical sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,412757,28/05/2019,Half-time assistant in social sciences (sociology and anthropology),1 month 8 hours,Expired,1,"Anthropology › Social anthropology, Sociology › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,412756,28/05/2019,Full-time Research and Teaching Position in Chemistry,1 month 8 hours,Expired,1,"Chemistry › Biochemistry, Chemistry › Molecular chemistry, Chemistry › Organic chemistry, Medical sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,410208,21/05/2019,Optical microscopy facility manager,3 months 1 week,Expired,1,Biological sciences › Biology,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,409399,17/05/2019,Calling for Expression of Interest – Postdoctoral fellowship,4 weeks 8 hours,Expired,1,"Chemistry › Biochemistry, Chemistry › Other, Engineering › Biomedical engineering, Engineering › Materials engineering, Engineering › Other, Medical sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,408635,16/05/2019,Marie Sklodowska-Curie Actions Individual Fellowships (Hosting Offer) https://ec.europa.eu/research/mariecurieactions/actions/get-funding/individual-fellowships-2019_en,2 weeks 6 days,Expired,1,Political sciences,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,404784,3/5/2019,Full-time Research and Teaching Position in Law,4 weeks 10 hours,Expired,1,"Economics › Other, Juridical sciences › International law, Juridical sciences › Public law, Political sciences › Other",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,404783,3/5/2019,Full-time Position of Research and Teaching Assistant in Public Law,4 weeks 10 hours,Expired,1,Juridical sciences › Public law,Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,404782,3/5/2019,Full-time Position of Research and Teaching Assistant in International Law,4 weeks 11 hours,Expired,1,"Economics › Other, Juridical sciences › International law, Juridical sciences › Public law",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,404781,3/5/2019,Full-time Position of Research and Teaching Assistant in International Law,4 weeks 11 hours,Expired,1,"Economics › Other, Juridical sciences › European law, Juridical sciences › International law",Temporary,,Not funded by an EU programme
Université Libre de Bruxelles (ULB),,,Higher Education Institute,404780,3/5/2019,Full-time Research and Teaching Position in Biology,3 weeks 4 days,Expired,1,"Biological sciences › Other, Medical sciences › Veterinary medicine, Medical sciences › Other",Temporary,,Not funded by an EU programme
