Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Institute NEEL,QUEST,,Public Research Institution,338006,11/9/2018,Flying qubits using ultrashort single-electron charge pulses,3 months 5 days,Expired,1,"Physics › Solid state physics, Physics › Quantum mechanics, Physics › Optics",Temporary,,Not funded by an EU programme
La Trobe University,Archaeology,Palaeosciences,Higher Education Institute,547950,3/8/2020,Reconstructing human-environment interactions in Holocene Port Phillip Bay (Environmental Archaeology),1 month 1 week,Expired,1,"Environmental science › Other, Other",Temporary,,Not funded by an EU programme
Macquarie University,,Venkatesan Group,Higher Education Institute,505287,17/03/2020,Two PhD positions available in the field of Organic Materials and London Dispersion Interactions,1 month 1 day,Expired,2,Chemistry,Temporary,,Not funded by an EU programme
Macquarie University,,Venkatesan Group,Higher Education Institute,505287,17/03/2020,Two PhD positions available in the field of Organic Materials and London Dispersion Interactions,1 month 1 day,Expired,2,Chemistry,Temporary,,Not funded by an EU programme
Macquarie University,,Venkatesan Group,Higher Education Institute,164073,15/12/2016,Two PhD Positions in the field of Organic and Organometallic Materials Chemistry,1 month 1 day,Expired,2,"Chemistry › Inorganic chemistry, Chemistry › Organic chemistry",Temporary,#2016356 and #2016357,Not funded by an EU programme
Monash University,Biochemistry,Imaging and technology development lab,Research Laboratory,413247,31/05/2019,PhD Student cryo-electron microscopy,3 months 1 day,Expired,4,"Biological sciences › Other, Physics › Biophysics, Physics › Optics",Temporary,,Not funded by an EU programme
Monash University Accident Research Centre,,,Public Research Institution,346177,12/10/2018,Injury Prevention Graduate Research Industry Partnership (IP-GRIP) PhD Scholarship,5 months 2 weeks,Expired,16,"Other, Psychological sciences › Behavioural sciences",Temporary,,Not funded by an EU programme
"National University of Ireland, Galway",Microbiology,Microbial Ecology,Higher Education Institute,334874,29/08/2018,Anaerobic digestion of FOGs with as pre-treatments to improve biodegradation,1 month 2 days,Expired,2,"Biological sciences › Biological engineering, Biological sciences › Other, Environmental science › Water science",Not Applicable,,Not funded by an EU programme
"National University of Ireland, Galway",Microbiology,Microbial Ecology,Higher Education Institute,334873,29/08/2018,Low temperature anaerobic digestion for high salinity wastewater treatment,1 month 2 days,Expired,2,"Biological sciences › Biological engineering, Biological sciences › Other, Environmental science › Water science",Not Applicable,,Not funded by an EU programme
Peau Pty Ltd,,,Private with public mission,358895,28/11/2018,Doctorate Scholarship - Development of An Automated Method Of Analysing Surfboard Performance.,1 month 11 hours,Expired,1,Engineering › Maritime engineering,Other,Peau-001,Not funded by an EU programme
RMIT University,,,Higher Education Institute,578007,17/11/2020,"Advisor, Research and Innovation",2 weeks 5 days,Expired,2,Other,Permanent,591404,Not funded by an EU programme
RMIT University,,,Higher Education Institute,577994,17/11/2020,"Project Officer, Research",2 weeks 5 days,Expired,1,Other,Permanent,591366,Not funded by an EU programme
RMIT University,,,Higher Education Institute,560042,21/09/2020,"Postdoctoral Researcher (Molecular Modelling of Electrochemical Interfaces), Spain Barcelona",2 weeks 6 days,Expired,1,"Chemistry › Physical chemistry, Physics, Technology › Nanotechnology",Temporary,,Not funded by an EU programme
RMIT University,,,Higher Education Institute,555447,3/9/2020,"R&D Project Manager (European Projects), Barcelona Spain",2 weeks 4 days,Expired,1,"Educational sciences › Other, Management sciences, Other, Technology › Other",Temporary,590494,H2020 / Marie Skłodowska-Curie Actions
RMIT University,,,Higher Education Institute,547345,31/07/2020,"Research Fellow (Safety4Rails Project), RMIT Europe",1 month 1 day,Expired,1,Other,Temporary,,H2020
RMIT University,,,Higher Education Institute,460479,6/11/2019,Research Fellow (CreaTures Project),3 months 20 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
RMIT University,,,Higher Education Institute,435031,7/8/2019,"Associate Professor & Senior Lecturer - Interior Design, RMIT University",1 month 2 weeks,Expired,1,"Architecture › Design, Educational sciences › Teaching methods, Educational sciences › Research methodology",Other,580564,Not funded by an EU programme
RMIT University,,,Higher Education Institute,435029,7/8/2019,"Associate Dean Education, RMIT University",1 month 2 weeks,Expired,1,"Educational sciences › Research methodology, Educational sciences › Teaching methods, Educational sciences › Education",Other,579900,Not funded by an EU programme
RMIT University,,,Higher Education Institute,434304,5/8/2019,Professor of Management - RMIT University,1 month 1 week,Expired,2,"Educational sciences › Research methodology, Other",Permanent,576713,Not funded by an EU programme
RMIT University,,,Higher Education Institute,427861,17/07/2019,Research Fellow (CreaTures Project),4 months 3 weeks,Expired,1,Other,Temporary,,Not funded by an EU programme
RMIT University,,,Higher Education Institute,392889,25/03/2019,Professor/Associate Professor in Mechanical and Automotive Engineering,1 month 1 day,Expired,1,Engineering › Mechanical engineering,Permanent,,Not funded by an EU programme
RMIT University,,,Higher Education Institute,339611,18/09/2018,Research Fellow (OpenInnoTrain Project),1 week 5 days,Expired,1,Economics,Permanent,570608,Not funded by an EU programme
RMIT University,,,Higher Education Institute,289219,15/03/2018,Research Assistant (RMIT Europe),3 weeks 2 days,Expired,1,Environmental science › Global change,Temporary,,Not funded by an EU programme
RMIT University,,,Higher Education Institute,280084,14/02/2018,Research Fellow,1 month 22 hours,Expired,1,Technology › Nanotechnology,Temporary,,FP7 / Ideas-ERC
The University of Melbourne,Biomedical Engineering,Neural Engineering,Higher Education Institute,456199,19/10/2019,PhD positions in Neural Prostheses,2 months 3 weeks,Expired,5,"Engineering › Biomedical engineering, Neurosciences › Other, Technology › Nanotechnology, Technology › Medical technology",Temporary,,Not funded by an EU programme
The University of Melbourne,Chemical Engineering,Dairy Innovation Hub,Higher Education Institute,385158,5/3/2019,Fully funded PhD project on dairy microstructure and microbiology,1 month 1 day,Expired,1,Engineering › Chemical engineering,Other,,Not funded by an EU programme
The University of New South Wales,School of Medicine,Medical Physics,Higher Education Institute,231840,11/7/2017,"PhD Scholar ($50k p.a.), UNSW Sydney",1 week 2 days,Expired,2,"Computer science › Other, Medical sciences › Other",To be defined,,Not funded by an EU programme
The University of Sydney,School of Civil Engineering,,Public Research Institution,292102,26/03/2018,PhD Studentship in Contaminant Hydrology,1 year 5 days,Expired,1,"Engineering › Water resources engineering, Environmental science › Natural resources management",Not Applicable,Contaminant Hydrology 2018-1,Not funded by an EU programme
"University of California, Irvine",Economics,,Other,338882,13/09/2018,"Postdoctoral Researcher, Econometrics and Machine Learning",2 months 1 week,Expired,1,Economics › Econometrics,Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,592759,7/1/2021,Potsdam-Melbourne Joint PhD opportunities in Molecular Plant Physiology,3 weeks 3 days,Expired,6,"Biological sciences › Botany, Biological sciences › Other",Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,583384,3/12/2020,"PhD in lab-on-a-chip, organ-on-a-chip and disease-on-a-chip technologies",2 months 2 weeks,Published,2,"Biological sciences › Other, Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Chemical engineering, Engineering › Microengineering, Engineering › Biomedical engineering, Engineering › Mechanical engineering, Engineering › Biomaterial engineering",Not Applicable,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574651,5/11/2020,KU Leuven-Melbourne Joint PhD in Stem cell therapy,3 months 2 weeks,Published,2,"Medical sciences, Neurosciences",Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574642,5/11/2020,KU Leuven-Melbourne Joint PhD in Emerging global risks in actuarial science,3 months 2 weeks,Published,2,Economics,Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574641,5/11/2020,KU Leuven-Melbourne Joint PhD in Tackling neurodegenerative disorders,3 months 2 weeks,Published,2,"Medical sciences, Neurosciences",Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574637,5/11/2020,KU Leuven-Melbourne Joint PhD in Environmental performance of buildings and cities,3 months 2 weeks,Published,3,"Architecture, Environmental science",Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574636,5/11/2020,KU Leuven-Melbourne Joint PhD in Translation policy and practice,3 months 2 weeks,Published,3,Language sciences,Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574632,5/11/2020,KU Leuven-Melbourne Joint PhD in Sustainable geospatial information management,3 months 2 weeks,Published,3,"Engineering, Geosciences",Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574630,5/11/2020,KU Leuven-Melbourne Joint PhD in Offshore renewable energy foundations,3 months 2 weeks,Published,3,Engineering,Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574620,5/11/2020,KU Leuven-Melbourne Joint PhD in Liquid metals in emerging technologies,3 months 2 weeks,Published,2,Engineering,Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574616,5/11/2020,KU Leuven-Melbourne Joint PhD in Cardiomyocyte growth and function modelling,2 months,Expired,3,"Biological sciences, Computer science, Engineering",Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574614,5/11/2020,KU Leuven-Melbourne Joint PhD in Random Matrix Theory: ``Critical phenomena in Complex and Real Spectra’’,3 months 2 weeks,Published,3,"Chemistry, Mathematics, Physics",Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574611,5/11/2020,KU Leuven-Melbourne Joint PhD in Algorithms for industrial optimisation,3 months 2 weeks,Published,2,"Mathematics, Other",Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,574605,5/11/2020,KU Leuven-Melbourne Joint PhD in Multifunctional nanomaterials for cancer therapies,3 months 2 weeks,Published,2,"Biological sciences, Chemistry",Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,560039,21/09/2020,Bonn-Melbourne joint PhD in Schizotypal symptoms in children and youth at high risk for psychosis,1 month 1 week,Expired,1,"Neurosciences › Neuropsychology, Psychological sciences › Cognitive science",Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,550768,14/08/2020,RESEARCH FELLOW IN MINERAL PROCESSING (TWO POSITIONS),1 month 1 day,Expired,2,"Engineering › Geological engineering, Engineering › Process engineering, Geosciences › Other",Temporary,50933,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,522527,13/05/2020,RWTH Aachen-Melbourne Joint PhD project on energy research,9 months 1 week,Published,4,Engineering › Materials engineering,Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,522199,12/5/2020,Melbourne-Bayreuth Joint PhD in Exciton Science,9 months 2 weeks,Published,8,Physics › Solid state physics,Other,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,504246,13/03/2020,LECTURER/SENIOR LECTURER IN FOOD/PHARMACEUTICAL PROCESS ENGINEERING,1 month 2 days,Expired,1,"Biological sciences, Chemistry, Pharmacological sciences",Permanent,50342,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,499549,2/3/2020,RESEARCH FELLOW IN DATA SCIENCE,4 weeks 13 hours,Expired,1,Computer science,Temporary,50279,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,499539,2/3/2020,RESEARCH FELLOW IN NATURAL LANGUAGE PROCESSING,4 weeks 13 hours,Expired,1,Computer science,Temporary,50291,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,491874,12/2/2020,RESEARCH FELLOW IN NEUROENGINEERING,4 weeks 22 hours,Expired,1,"Engineering › Biomedical engineering, Engineering › Chemical engineering",Temporary,50135,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,488859,5/2/2020,RESEARCH FELLOW IN APPROXIMATE DATA STRUCTURES,3 weeks 6 days,Expired,1,Engineering › Computer engineering,Temporary,48498,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,488802,5/2/2020,RESEARCH FELLOW IN NEURAL MODELLING,4 weeks 1 day,Expired,1,"Engineering › Biomedical engineering, Engineering › Simulation engineering",Temporary,50052,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,485337,28/01/2020,RESEARCH FELLOW IN VERIFIED OPERATING SYSTEM SECURITY,4 weeks 12 hours,Expired,1,Computer science › Systems design,Temporary,48861,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,485298,28/01/2020,REJANE LANGLOIS POSTDOCTORAL FELLOWSHIP,1 month 1 day,Expired,1,Engineering › Biomedical engineering,Temporary,49963,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,485292,28/01/2020,LECTURER/SENIOR LECTURER IN MACHINE LEARNING (MULTIPLE POSITIONS),3 weeks 14 hours,Expired,3,"Computer science › Cybernetics, Computer science › Autonomic computing",Permanent,G - 0049924,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,481172,16/01/2020,"PhD position: Advanced 3D bioprinting, biofabrication and modelling at the intersection of computational optimisation, microscale physics, tissue engineering",1 year 1 month,Published,1,"Computer science › Modelling tools, Engineering › Simulation engineering, Engineering › Biomedical engineering, Engineering › Computer engineering, Engineering › Mechanical engineering, Engineering › Microengineering, Technology › Future technology",Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,480405,14/01/2020,PROFESSOR IN OPTIMISATION,1 month 1 day,Expired,1,Engineering › Computer engineering,Permanent,G-0049578,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,473559,17/12/2019,TEACHING FELLOW/SENIOR TEACHING FELLOW,1 month 22 hours,Expired,4,Computer science,Temporary,G-0049560,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,472646,13/12/2019,PhD in advanced bioprinting: engineering technologies for integrated microscale cell manipulation,3 months 2 weeks,Expired,2,"Engineering › Microengineering, Engineering › Biomedical engineering, Engineering › Biomaterial engineering, Engineering › Design engineering, Engineering › Materials engineering, Engineering › Mechanical engineering, Technology › Medical technology, Technology › Micro-technology",Not Applicable,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,465562,22/11/2019,RESEARCH FELLOW IN APPROXIMATE DATA STRUCTURES,2 weeks 13 hours,Expired,1,Engineering › Computer engineering,Temporary,48498,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,460917,7/11/2019,RESEARCH FELLOW IN HYDRODYNAMIC TURBULENCE,3 weeks 6 days,Expired,1,"Engineering › Thermal engineering, Engineering › Industrial engineering, Engineering › Other",Temporary,49165,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,458764,30/10/2019,Teaching Fellow / Senior Teaching Fellow,1 month 1 day,Expired,2,Engineering,Temporary,49419,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,453271,10/10/2019,RESEARCH FELLOW IN CERAMIC 3D PRINTING,4 weeks 8 hours,Expired,1,Engineering › Biomedical engineering,Temporary,49251,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,453126,10/10/2019,RESEARCH FELLOW IN ARC TRAINING CENTRE FOR MEDICAL IMPLANT TECHNOLOGIES,1 month 1 day,Expired,1,Engineering › Biomedical engineering,Temporary,49274,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,449403,26/09/2019,RESEARCH FELLOW IN MANUFACTURING & INDUSTRIAL SYSTEMS ENGINEERING,4 weeks 8 hours,Expired,1,Engineering › Systems engineering,Temporary,49228,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,448899,25/09/2019,PhD in Computational Catalysis,1 month 5 days,Expired,1,"Chemistry › Computational chemistry, Engineering › Chemical engineering",Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,444456,10/9/2019,RESEARCH FELLOW,1 month 4 weeks,Expired,2,"Engineering, Other",Temporary,49091,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,444302,9/9/2019,LECTURER/SENIOR LECTURER - DEPARTMENT OF CHEMICAL ENGINEERING,4 weeks 1 day,Expired,1,Engineering › Chemical engineering,Permanent,46919,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,442324,3/9/2019,RESEARCH FELLOW - THE FUTURE CEMETERY,3 weeks 4 days,Expired,1,Engineering › Computer engineering,Temporary,49034,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,442322,3/9/2019,PhD in Systems Neuroscience and Psychiatry,1 month 4 weeks,Expired,2,"Computer science, Engineering › Computer engineering, Medical sciences › Medicine, Neurosciences, Psychological sciences",Not Applicable,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,440511,26/08/2019,DOREEN THOMAS POSTDOCTORAL FELLOWSHIPS FOR WOMEN,1 month 2 weeks,Expired,5,"Engineering › Chemical engineering, Engineering › Computer engineering, Engineering › Mechanical engineering, Engineering › Biomedical engineering",Temporary,48981,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,439212,22/08/2019,RESEARCH FELLOW IN MUSCULOSKELETAL IMAGING,2 weeks 6 days,Expired,1,Engineering › Biomedical engineering,Permanent,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,420756,25/06/2019,PhD Opportunity: Amphibian conservation and disease,3 weeks 4 days,Expired,2,Biological sciences › Zoology,Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,390906,19/03/2019,"PhD student in network neuroscience, discovering biomarkers for psychiatric disorders with neuroimaging",6 months 2 weeks,Expired,1,"Computer science, Engineering › Biomedical engineering, Neurosciences",Permanent,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,385645,6/3/2019,PhD in Biomedical Engineering - Utilising marine based sulphated polysaccharides to create new biomimetic material technologies,1 year 11 months,Published,2,"Chemistry › Molecular chemistry, Engineering › Materials engineering, Engineering › Biomaterial engineering, Engineering › Biomedical engineering",Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,385642,6/3/2019,PhD in Biomedical Engineering - Understanding the interaction between extracellular matrix molecules that modulate tissue turnover,1 year 11 months,Published,3,"Chemistry › Biochemistry, Engineering › Biomedical engineering",Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,385636,6/3/2019,RESEARCH FELLOW,1 week 5 days,Expired,1,Engineering › Process engineering,Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,383768,28/02/2019,PhD in Nanoparticle Technology,3 weeks 18 hours,Expired,2,"Engineering › Simulation engineering, Engineering › Chemical engineering, Engineering › Materials engineering, Engineering › Mechanical engineering",Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,379759,14/02/2019,PhD in Computational Materials Engineering,2 months 2 weeks,Expired,1,Engineering › Materials engineering,Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,379103,12/2/2019,PhD in neuroimaging and genetic biomarkers of schizophrenia,1 month 2 weeks,Expired,2,"Biological sciences › Biological engineering, Computer science › Informatics, Neurosciences › Other, Psychological sciences › Cognitive science",Not Applicable,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,363243,13/12/2018,PhD in active lab-on-a-chip microfluidics and micro-engineering,4 months 2 weeks,Expired,2,"Engineering › Biomaterial engineering, Engineering › Mechanical engineering, Engineering › Microengineering, Engineering › Biomedical engineering, Engineering › Materials engineering",Not Applicable,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,362221,10/12/2018,PhD in advanced bioprinting: microscale single-cell patterning for next generation printed human tissues,2 years 2 months,Closed,5,Engineering › Biomedical engineering,Temporary,,Not funded by an EU programme
University of Melbourne,,,Higher Education Institute,310380,30/05/2018,ASSOCIATE PROF/PROF IN DIGITAL HUMANITIES,1 month 3 weeks,Expired,1,"Arts › Other, Educational sciences › Education, Geography › Human geography, Other",Permanent,45805,Not funded by an EU programme
University of Melbourne,Biomedical Engineering,Biomechanics,Higher Education Institute,601976,5/2/2021,PhD in Biomedical Engineering,2 weeks 1 day,Published,2,"Biological sciences › Laboratory animal science, Engineering › Biomedical engineering",Other,,Not funded by an EU programme
University of Melbourne,Biomedical Engineering,Biomechanics,Higher Education Institute,439679,23/08/2019,PhD Position in Musculoskeletal Imaging,2 months 1 week,Expired,1,Engineering › Biomedical engineering,Other,,Not funded by an EU programme
University of Melbourne,Biomedical Engineering,Biomechanics,Higher Education Institute,439665,23/08/2019,PhD Position in Digital Image Processing and Analysis for micro-computed tomography,2 months 1 week,Expired,1,Engineering › Biomedical engineering,Other,,Not funded by an EU programme
University of Melbourne,Biomedical Engineering,Biomechanics,Higher Education Institute,376388,2/2/2019,PhD studentship: Stability of the glenohumeral joint after anatomic and reverse total shoulder arthroplasty,6 months 1 hour,Expired,1,Engineering,Temporary,,Not funded by an EU programme
University of Melbourne,Faculty of Veterinary and Agricultural Sciences,One Health Research Group,Public Research Institution,422860,1/7/2019,PhD Opportunity in Amphibian conservation and disease,1 month 1 day,Expired,3,"Biological sciences › Biology, Biological sciences › Zoology, Biological sciences › Other",Temporary,,Not funded by an EU programme
University of New South Wales,South Western Sydney Clinical School,,Higher Education Institute,230461,5/7/2017,PhD Fully Funded Scientia Scholarship,2 weeks 2 days,Expired,1,"Computer science, Engineering › Knowledge engineering, Medical sciences › Medicine",Temporary,,Not funded by an EU programme
University of Queensland,Sustainable Minerals Institute,JKMRC,Higher Education Institute,439522,22/08/2019,PhD scholarship: Experimental multiphase flow inside a HydroFloat device,1 month 1 day,Expired,1,"Engineering › Chemical engineering, Physics › Applied physics",Not Applicable,,Not funded by an EU programme
University of Southern Queensland,,,Higher Education Institute,369289,10/1/2019,Multiple PhD Scholarships (Thermoset Composites Manufacturing),2 years 1 month,Closed,3,"Engineering › Materials engineering, Engineering › Mechanical engineering",Not Applicable,,Not funded by an EU programme
University of Western Sydney,School of Medicine,Pharmacology,Higher Education Institute,456334,20/10/2019,PhD scholarship: Analytical Chemistry and Pharmacokinetics of Natural Compounds,1 month 1 week,Expired,1,"Chemistry › Analytical chemistry, Pharmacological sciences › Pharmacognosy",Temporary,,Not funded by an EU programme
University of Western Sydney,School of Medicine,Pharmacology,Higher Education Institute,456320,20/10/2019,PhD scholarship - Discovery of Novel Anti-inflammatory Molecules from Australian Rainforest Plants,1 month 1 week,Expired,2,Chemistry › Organic chemistry,Temporary,,Not funded by an EU programme
University of Western Sydney,School of Medicine,Pharmacology,Higher Education Institute,425058,8/7/2019,PhD Scholarship-Discovery of novel anti-inflammatory molecules from Australian rainforest plants,1 month 3 weeks,Expired,1,"Chemistry › Analytical chemistry, Chemistry › Organic chemistry",Temporary,,Not funded by an EU programme
University of Western Sydney,School of Medicine,Pharmacology,Higher Education Institute,364213,16/12/2018,"NICM - PhD scholarship --Anti-inflammatory, Neuroprotective and Neuromodulatory Effects of Traditional Plant Medicines",1 month 2 weeks,Expired,1,Chemistry › Organic chemistry,Temporary,,Not funded by an EU programme
UNSW Sydeny,School of Materials Science and Engineering,,Higher Education Institute,380142,15/02/2019,PhD in Functional Biolectronics,6 months 2 weeks,Expired,3,"Chemistry › Organic chemistry, Chemistry › Physical chemistry, Chemistry › Applied chemistry",Other,,Not funded by an EU programme
