Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Bogazici University,Molecular Biology and Genetics,,Higher Education Institute,591893,2/1/2021,Faculty Position in the Department of Molecular Biology and Genetics at Boğaziçi University in Istanbul for the Citizens of the Republic of Turkey [CORRECTED],1 month 1 week,Expired,1,Biological sciences › Biology,Permanent,,Not funded by an EU programme
Bogazici University,Molecular Biology and Genetics,,Higher Education Institute,454298,13/10/2019,Faculty Position in the Department of Molecular Biology and Genetics at Boğaziçi University in Istanbul for the Citizens of the Republic of Turkey,3 months 1 week,Expired,1,Biological sciences › Biology,Permanent,,Not funded by an EU programme
Bogazici University,Molecular Biology and Genetics,,Higher Education Institute,187082,7/3/2017,Faculty Position in the Department of Molecular Biology and Genetics at Boğaziçi University in Istanbul,1 year 5 months,Expired,2,Biological sciences › Biology,To be defined,,Not funded by an EU programme
Bogazici University,Physics,Medical & Biological Physics Lab,Higher Education Institute,456730,22/10/2019,PhD in Active Matter,5 months 1 week,Expired,1,"Engineering › Biomedical engineering, Physics › Biophysics",To be defined,,H2020 / Marie Skłodowska-Curie Actions
Düzce University,,,Higher Education Institute,337044,6/9/2018,H2020 MSCA Co-Fund Research Fellowships in Turkey,1 year 1 week,Expired,5,"Agricultural sciences › Forest sciences, Agricultural sciences › Agricultural products, Biological sciences › Nutritional sciences, Computer science › Database management, Computer science › Digital systems, Environmental science › Natural resources management, Medical sciences › Other, Pharmacological sciences › Cosmetology",Temporary,DU-2236,H2020 / Marie Skłodowska-Curie Actions COFUND
Emerging Welfare ERC Project,Sociology,,Other,270464,8/1/2018,ERC FUNDED POST-DOCTORAL POSITION AT KOÇ UNIVERSITY,1 month 3 weeks,Expired,1,"Economics › Social economics, Political sciences › Other, Sociology › Other",Temporary,,H2020 / ERC
Emerging Welfare ERC Project,Sociology,,Other,237395,2/8/2017,ERC FUNDED POST-DOCTORAL POSITION,1 week 6 days,Expired,1,"Economics › Social economics, Political sciences › Other, Sociology › Other",Temporary,,H2020 / ERC
Emerging Welfare ERC Project,Sociology,,Other,237391,2/8/2017,ERC FUNDED POST-DOCTORAL POSITION IN NATURAL LANGUAGE PROCESSING AND INFORMATION EXTRACTION,1 year 1 week,Expired,2,Computer science › Other,Temporary,,H2020 / ERC
Eskisehir Osmangazi University,Computer Engineering Department,,Higher Education Institute,491039,10/2/2020,Graduate Student Scholarship,2 months 2 weeks,Expired,4,"Computer science › Programming, Engineering › Electrical engineering, Engineering › Computer engineering",Temporary,,Not funded by an EU programme
FORD OTOMOTIV SAN. A.S.,Product development,,Large Company,249903,4/10/2017,Early Stage Researcher under H2020 MSCA-ITN Project “VisIoN”,1 month 1 week,Expired,1,"Engineering › Electronic engineering, Engineering › Electrical engineering, Engineering › Communication engineering",Other,,H2020 / Marie Skłodowska-Curie Actions
Hanay Research Group at Bilkent University,,,Research Laboratory,246975,20/09/2017,ERC Funded Post-Doc Positions to Develop a Radar for Cells,4 weeks 1 day,Expired,2,"Engineering › Biomedical engineering, Engineering › Microengineering, Engineering › Electronic engineering, Engineering › Mechanical engineering, Physics › Condensed matter properties, Physics › Electronics, Physics › Applied physics, Physics › Biophysics",Temporary,,H2020 / ERC
I.D. Bikent University,Psychology,Computational and Biological Vision Group,Higher Education Institute,280866,15/02/2018,Early stage researcher/PhD position in a European Training Network project,7 months 2 weeks,Expired,1,"Neurosciences, Psychological sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
ISKO - Sanko Tekstil Isletmeleri,,,Research Laboratory,236170,27/07/2017,PhD position,1 month 3 weeks,Expired,1,Biological sciences › Biological engineering,Temporary,1214,H2020 / Marie Skłodowska-Curie Actions
Istanbul Okan University,,Transport Technologies and Intelligent Automotive Systems,Higher Education Institute,355672,15/11/2018,Faculty Position,4 weeks 1 day,Expired,1,Engineering › Mechanical engineering,Permanent,,Not funded by an EU programme
Istanbul Okan University,Faculty of Engineering,,Higher Education Institute,454490,14/10/2019,PhD in Computer Engineering,1 month 2 weeks,Expired,2,Engineering › Computer engineering,Permanent,,Not funded by an EU programme
Istanbul Okan University,Faculty of Engineering,,Higher Education Institute,359396,29/11/2018,Civil Engineering Assistant Professor in,5 months 2 weeks,Expired,2,Engineering › Civil engineering,Permanent,,Not funded by an EU programme
Istanbul Okan University,Faculty of Engineering,,Higher Education Institute,355902,16/11/2018,Industrial Engineering Department Chairperson,6 months 2 weeks,Expired,1,Engineering › Industrial engineering,Permanent,INDCHAIR,Not funded by an EU programme
Istanbul Technical University,Center for Advanced Studies in Music (MIAM),,Higher Education Institute,223407,8/6/2017,Foreign Teaching Faculty - Sound Engineering & Design,1 month 2 weeks,Expired,1,"Arts › Performing arts, Technology › Sound technology",Other,,Not funded by an EU programme
Istanbul Technical University,Center for Advanced Studies in Music (MIAM),,Higher Education Institute,223403,8/6/2017,Music Librarian,1 month 2 weeks,Expired,1,"Arts › Fine arts, Arts › Performing arts",Other,,Not funded by an EU programme
Istanbul Technical University,Center for Advanced Studies in Music (MIAM),,Higher Education Institute,223399,8/6/2017,Foreign Teaching Faculty - Music Business & Management,1 month 2 weeks,Expired,1,"Arts › Fine arts, Arts › Performing arts",Other,,Not funded by an EU programme
Istanbul Technical University,Center for Advanced Studies in Music (MIAM),,Higher Education Institute,223397,8/6/2017,Foreign Teaching Faculty - Ethnomusicology,1 month 2 weeks,Expired,1,Arts › Fine arts,Other,,Not funded by an EU programme
Istanbul Technical University,Center for Advanced Studies in Music (MIAM),,Higher Education Institute,223394,8/6/2017,Lecturer in Sonic Arts,1 month 2 weeks,Expired,1,"Arts › Fine arts, Arts › Performing arts, Technology › Sound technology",Other,,Not funded by an EU programme
Izmir Biomedicine and Genome Center,Project Support and Management,,Public Research Institution,575098,6/11/2020,ERA Chair Holder at IBG - Established Researcher on Rare Diseases,3 months 1 week,Expired,1,Biological sciences › Other,To be defined,,H2020
Izmir Biomedicine and Genome Center (IBG),Immunology and Infectious Diseases,Wingender,Other,331517,10/8/2018,Bioinformatician / computational biologist,2 weeks 3 days,Expired,2,"Biological sciences › Other, Medical sciences › Other",Temporary,,Not funded by an EU programme
Izmir Institute of Technology,Architecture,,Higher Education Institute,439462,22/08/2019,A full-time position,1 year 6 months,Closed,1,Architecture,To be defined,,Not funded by an EU programme
Izmir Institute of Technology,Architecture,,Higher Education Institute,439460,22/08/2019,A full-time position.,1 year 6 months,Closed,1,Architecture,To be defined,,Not funded by an EU programme
Izmir Institute of Technology,Industrial Design,,Public Research Institution,405936,8/5/2019,Full-time Positions_Associate and/or Assistant Professors,2 months 20 hours,Expired,2,Other,Permanent,,Not funded by an EU programme
Izmir Institute of Technology,International Office,,Higher Education Institute,554622,1/9/2020,Post Doc for New Generation Hip Implant Design Project,4 months 1 day,Expired,1,Engineering › Mechanical engineering,Temporary,118C188 Tubitak New Generation Implant Design,Not funded by an EU programme
Izmir Institute of Technology,Physics,,Higher Education Institute,332316,15/08/2018,Faculty Position,3 weeks 4 days,Expired,2,"Physics › Solid state physics, Physics › Applied physics",Permanent,,Not funded by an EU programme
Kadir Has University,,,Higher Education Institute,442420,3/9/2019,PhD Students in Humanities and Social Sciences,1 year 5 months,Closed,4,"Anthropology › Social anthropology, Anthropology › Cultural anthropology, Cultural studies › Third world studies, Sociology › Other, Sociology › Social changes",Temporary,,Not funded by an EU programme
KOC UNIVERSITY,Chemical and Biological Engineering,Seda Keskin's reserach group (NEMO),Research Laboratory,396676,4/4/2019,Post-doctoral researcher for an ERC-funded project,12 months 2 days,Expired,1,"Chemistry › Physical chemistry, Engineering › Chemical engineering",Permanent,ERC-Starting Grant-756489,H2020 / ERC
KOC UNIVERSITY,Chemical and Biological Engineering,Seda Keskin's reserach group (NEMO),Research Laboratory,240976,23/08/2017,Postdoctoral Researcher,4 months 1 week,Expired,1,"Chemistry, Engineering › Chemical engineering",Permanent,,H2020 / ERC
Koç University,Computer Science and Engineering,"Cryptography, Security, and Privacy Research Group",Higher Education Institute,520490,5/5/2020,"Ph.D. and M.Sc. Scholarships at the Cryptography, Security & Privacy Research Group",3 weeks 4 days,Expired,4,Computer science,Other,,Not funded by an EU programme
Koç University,Computer Science and Engineering,"Cryptography, Security, and Privacy Research Group",Higher Education Institute,451408,3/10/2019,"Ph.D. and M.Sc. Scholarships at the Cryptography, Security & Privacy Research Group",4 months 12 hours,Expired,4,Computer science,Other,,Not funded by an EU programme
koc university,Deaprtment of Electrical & Electronics Engineering,Innovative Devices and Interfaces Laboratory,Higher Education Institute,591938,3/1/2021,PhD in Material Science/Electrical Engineering/Bioengineering,1 month 2 weeks,Published,2,"Biological sciences › Biological engineering, Engineering › Materials engineering, Engineering › Electrical engineering, Engineering › Biomedical engineering",Permanent,,H2020 / Marie Skłodowska-Curie Actions
Koç University- Arçelik Research Center for Crteaive Industries,,,Research Laboratory,255283,27/10/2017,Assistant Professor in Interaction Design,1 month 3 weeks,Expired,1,"Architecture › Design, Arts › Visual arts, Computer science › Other, Psychological sciences › Cognitive science",Temporary,,Not funded by an EU programme
Koc University.,,,Higher Education Institute,582252,30/11/2020,ERA CHAIR OF TRANSPLANT IMMUNOLOGY,2 weeks 7 hours,Expired,1,Medical sciences › Medicine,Permanent,H2020-WIDESPREAD-2018-2020-6,H2020
Koc University.,,,Higher Education Institute,568240,15/10/2020,Postdoctoral researcher -- bio-integrated microdevices laboratory,2 months 2 weeks,Expired,2,"Engineering › Electronic engineering, Engineering › Mechanical engineering, Engineering › Microengineering, Engineering › Electrical engineering, Engineering › Sound engineering",To be defined,,Not funded by an EU programme
Koc University.,,,Higher Education Institute,405071,6/5/2019,DATA SCIENCE Research Fellow / Postdoctoral Researcher,3 months 4 weeks,Expired,1,Computer science,Temporary,,H2020 / ERC
Koc University.,,,Higher Education Institute,405063,6/5/2019,GEOMATICS Research Fellow / Postdoctoral Researcher,5 months 3 weeks,Expired,2,"Geography › Cartography, Geosciences, History › Archaeology",Temporary,,H2020 / ERC
Koc University.,,,Higher Education Institute,396740,4/4/2019,Postdoctoral Researcher in Wireless Communications,1 month 1 week,Expired,1,"Computer science › Programming, Engineering › Communication engineering, Engineering › Electrical engineering",Temporary,,Not funded by an EU programme
Middle East Technical University,,,Higher Education Institute,599579,29/01/2021,Seeking Project Personel to join our H2020 project EUROCC,3 weeks 23 hours,Published,2,Computer science › Other,Temporary,,H2020
Middle East Technical University,,,Higher Education Institute,581574,27/11/2020,Seeking New Master/Ph.D. Students and a Postdoctoral Student to Join Neuroscience Research,1 month 4 weeks,Expired,3,Psychological sciences › Psychology,Temporary,,Not funded by an EU programme
Middle East Technical University,,,Higher Education Institute,576696,12/11/2020,""" NEOMATRIX PM (Project Manager) position""",1 month 1 week,Expired,1,Computer science › Informatics,Permanent,,H2020
Middle East Technical University,,,Higher Education Institute,570027,21/10/2020,"New Master/Ph.D. Students and Postdoctoral Researcher to join “Big Data, Artificial Intelligence, and Machine Learning in Finance in Turkey”",4 months 1 day,Closed,5,Economics › Econometrics,Temporary,,Not funded by an EU programme
Middle East Technical University,,,Higher Education Institute,543963,21/07/2020,Seeking New Master/Ph.D. Students and Postdoctoral Researcher to Join Neuroscience Research,2 months 2 weeks,Expired,5,Neurosciences › Neuropsychology,Permanent,Neuroscience 1,Not funded by an EU programme
Middle East Technical University,,,Higher Education Institute,542687,16/07/2020,Master/PhD and Postdoctoral Positions for Design of bifunctional oxygen electrocatalysts for metal-air batteries,2 months 2 weeks,Expired,3,Engineering › Materials engineering,Permanent,,Not funded by an EU programme
Middle East Technical University,,,Higher Education Institute,520055,4/5/2020,Computational Postdoctoral Researcher to join “Precision Medicine and Drug Resistance in Cancer Lab”,1 month 2 weeks,Expired,1,Biological sciences › Biology,Permanent,Medacar,Not funded by an EU programme
Middle East Technical University,,,Higher Education Institute,491582,11/2/2020,"New Master/Ph.D. Students and Postdoctoral Researcher to join “Big Data, Artificial Intelligence, and Machine Learning in Finance in Turkey”",1 month 2 weeks,Expired,4,Economics › Econometrics,Temporary,Economics 1,Not funded by an EU programme
Middle East Technical University,,,Higher Education Institute,487265,31/01/2020,New Master's /Ph.D. Students and Postdoctoral Researcher to join “Waste Valorization and Environmental Materials Research Group”,2 months 2 hours,Expired,6,"Chemistry, Environmental science",Temporary,Waste Valorization-01,Not funded by an EU programme
Middle East Technical University,,,Higher Education Institute,483550,22/01/2020,Communication and Design Officer,2 months 3 hours,Expired,1,"Medical sciences › Medicine, Other",Temporary,IMS-03,H2020
Middle East Technical University,,,Higher Education Institute,457757,25/10/2019,PhD Position,2 months 1 week,Expired,5,"Biological sciences, Other",Temporary,SalineLakes-1,Not funded by an EU programme
Middle East Technical University,,,Higher Education Institute,429948,22/07/2019,Communication Specialist,2 months 1 week,Expired,1,Other,Temporary,METU-IMS-CS,H2020
Middle East Technical University,,,Higher Education Institute,429941,22/07/2019,Project Manager,2 months 1 week,Expired,1,Other,Temporary,METU-IMS-PM,H2020
Middle East Technical University,,,Higher Education Institute,380837,18/02/2019,"Faculty Member Position in marine and aquatic sciences at Institute of Marine Sciences, METU",2 months 4 hours,Expired,1,"Economics › Environmental economics, Economics › Fishery economy, Economics › Social economics, Environmental science › Water science, Environmental science › Earth science, Environmental science › Other, Geosciences › Other, Geosciences › Hydrology",Permanent,METU-IMS-2019,Not funded by an EU programme
Middle East Technical University,Chemical Engineering Department,Membranes for Liquid Phase Separations Group,Higher Education Institute,302916,2/5/2018,PhD / Cellulose-based membranes for solvent-resistant membrane separations,1 month 1 week,Expired,2,"Chemistry › Physical chemistry, Engineering › Chemical engineering",Not Applicable,,Not funded by an EU programme
Middle East Technical University,Environmental Engineering,The Bioprocess Engineering Research Group (BIOERG),Higher Education Institute,592167,5/1/2021,Postdoctoral Researcher Position in anaerobic processes and bioelectrochemical systems,1 month 2 weeks,Published,1,"Engineering › Civil engineering, Engineering › Water resources engineering, Engineering › Chemical engineering, Environmental science › Water science, Technology › Environmental technology, Technology › Biotechnology",Temporary,,Not funded by an EU programme
Middle East Technical University,Office of Sponsored Projects,,Higher Education Institute,534344,19/06/2020,Master/PhD and Postdoctoral Positions- Design of bifunctional oxygen electrocatalysts for metal-air batteries,3 weeks 6 hours,Expired,4,Engineering › Materials engineering,Permanent,,Not funded by an EU programme
Middle East Technical University,Office of Sponsored Projects,,Higher Education Institute,467594,29/11/2019,"MSc, PhD and Post-doc Positions",1 month 2 days,Expired,4,Biological sciences › Biology,Temporary,Molecular Plant Nutrition - 1,Not funded by an EU programme
Middle East Technical University,Office of Sponsored Projects,,Higher Education Institute,330567,6/8/2018,Full-time position @METU IR Department,4 weeks 2 hours,Expired,2,Political sciences › Other,Permanent,,Not funded by an EU programme
Middle East Technical University,Office of Sponsored Projects,,Higher Education Institute,316942,19/06/2018,"Postdoc and PhD positions in archaeogenomics, population genetics, bioarchaeology, and archaeological modeling",6 months 2 weeks,Expired,8,"Biological sciences › Biological engineering, Biological sciences › Biodiversity, Computer science › Database management",Temporary,NEOGENE,H2020 / ERC
Mitos Medikal Teknolojiler Sanayi ve Tic A.S.,,,"Small Medium Enterprise, Start-up",337371,7/9/2018,"1 PhD position on “Development of EM Device for chemotherapy monitoring” in the framework of Marie Slodowskwa-Curie Innovative Training Network “EMERALD - ElectroMagnetic imaging for a novel genERation of medicAL Devices""",2 months 3 weeks,Expired,1,"Engineering › Electronic engineering, Engineering › Electrical engineering, Engineering › Biomedical engineering, Engineering › Computer engineering, Engineering › Communication engineering",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Ozyegin University,,Center of Excellence in Optical Wireless Communication Technologies,Higher Education Institute,247767,23/09/2017,"Early Stage Researcher (PhD Student) under H2020 MSCA-ITN Project ""VISION""",1 month 3 weeks,Expired,1,"Engineering › Electronic engineering, Engineering › Communication engineering, Engineering › Electrical engineering",Other,,H2020 / Marie Skłodowska-Curie Actions
ROKETSAN,Technology and Academic Network Management,,Large Company,386216,7/3/2019,International Fellowship for Outstanding Researchers Programme,1 month 1 day,Expired,10,"Computer science, Engineering › Aerospace engineering, Engineering › Electrical engineering, Engineering › Computer engineering, Engineering › Electronic engineering, Engineering › Communication engineering, Engineering › Materials engineering, Engineering › Control engineering, Engineering › Systems engineering, Technology › Future technology, Technology › Space technology",Other,,Not funded by an EU programme
Sabancı University,Research and Graduate Policy Directorate,,Other,451041,2/10/2019,PhD Candidates for Sabanci University TUBİTAK 2244 Industrial PhD Programme funded projects,2 weeks 6 days,Expired,40,"Biological sciences, Communication sciences, Computer science, Engineering, Information science, Mathematics, Medical sciences, Pharmacological sciences, Physics, Technology",To be defined,SABANCI-2244-2019-2,Not funded by an EU programme
Sabancı University,Research and Graduate Policy Directorate,,Other,392058,21/03/2019,Research Engineer (Industry PhD Program),3 weeks 1 day,Expired,80,"Engineering › Design engineering, Engineering › Other, Engineering › Process engineering, Engineering › Electronic engineering, Engineering › Materials engineering, Engineering › Aerospace engineering, Engineering › Mechanical engineering, Engineering › Industrial engineering, Engineering › Chemical engineering, Engineering › Control engineering, Engineering › Simulation engineering, Engineering › Computer engineering",Permanent,TUBITAK 2244 INDUSTRIAL PHD PROGRAM,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,593253,8/1/2021,Postdoc Position and PhD Position in TUBITAK 120E094 project at SUNUM,1 month 1 day,Expired,2,"Chemistry, Engineering › Electronic engineering, Engineering › Other, Engineering › Materials engineering, Physics",Temporary,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,549901,10/8/2020,Postdoctoral Researcher in Fuel Cell Research Group,3 weeks 8 hours,Expired,1,"Engineering › Chemical engineering, Engineering › Materials engineering",Temporary,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,541927,14/07/2020,"Postdoctoral Researcher, Polymer Chemistry",1 month 1 day,Expired,1,"Chemistry, Engineering › Materials engineering, Engineering › Chemical engineering",Temporary,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,506858,20/03/2020,Two Post-Doctoral Research Associates in nanomaterials synthesis and surface modifications and in vitro cytotoxicity testing,3 weeks 2 days,Expired,2,"Biological sciences, Chemistry",Temporary,,H2020
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,500543,4/3/2020,Master/Ph.D. fellowships and a post-doctoral researcher position in composite science and engineering,2 months 5 days,Expired,4,"Engineering › Chemical engineering, Engineering › Materials engineering",Temporary,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,500539,4/3/2020,Master/Ph.D. fellowships and a post-doctoral researcher position in superconducting quantum computing,2 months 5 days,Expired,3,"Engineering › Electronic engineering, Engineering › Materials engineering, Physics",Temporary,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,500103,3/3/2020,Business Development Specialist,1 month 1 week,Expired,1,"Chemistry, Engineering › Materials engineering, Engineering › Biomaterial engineering, Engineering › Process engineering",Permanent,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,497477,25/02/2020,Project Development Specialist,1 month 1 day,Expired,1,Engineering,Permanent,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,496048,21/02/2020,Electronics/Mechanical Engineering-Technical Specialist,4 weeks 8 hours,Expired,1,"Engineering › Electronic engineering, Engineering › Mechanical engineering, Engineering › Control engineering, Physics",Permanent,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,494827,19/02/2020,FAWE (Food & Agriculture & Water & Environment)-Technical Specialist,4 weeks 1 day,Expired,1,"Agricultural sciences, Biological sciences",Permanent,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,489761,6/2/2020,Life Sciences-Technical Specialist,1 month 3 weeks,Expired,1,Biological sciences,Permanent,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,487277,31/01/2020,Polymer-Technical Specialist,1 month 2 weeks,Expired,1,"Chemistry, Engineering",Permanent,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,484081,23/01/2020,TEM (Transmission Electron Microscopy) Specialist,1 month 3 weeks,Expired,2,"Chemistry, Engineering, Physics",Permanent,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,444724,10/9/2019,H2020 MSCA Research Fellowships,1 year 5 months,Closed,10,"Biological sciences › Biological engineering, Chemistry › Inorganic chemistry, Chemistry › Organic chemistry, Chemistry › Physical chemistry, Engineering › Materials engineering, Engineering › Chemical engineering, Technology › Materials technology, Technology › Biotechnology, Technology › Nanotechnology, Technology › Micro-technology",Temporary,SUNUM-2236-2019,H2020 / Marie Skłodowska-Curie Actions COFUND
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,425773,10/7/2019,Electrochemistry Specialist,2 months 3 weeks,Expired,1,"Chemistry › Other, Engineering › Chemical engineering, Physics › Chemical physics, Technology › Chemical technology",Permanent,,Not funded by an EU programme
Sabanci University Nanotechnology Reesarch and Application Center,,,Public Research Institution,406269,9/5/2019,TEM (Transmission Electron Microscopy) Specialist,2 months 3 weeks,Expired,1,"Chemistry › Instrumental analysis, Engineering › Materials engineering, Physics › Other",Permanent,TEM-01,Not funded by an EU programme
Şehir Üniversitesi,Technology Transfer Office,Technology Transfer Office-EU Projects,Higher Education Institute,449669,27/09/2019,Senior Researcher,1 month 4 days,Expired,5,"Anthropology, Architecture, Arts, Computer science, Cultural studies, Economics, Educational sciences, Engineering, Ethics in natural sciences, Ethics in social sciences, Language sciences, Neurosciences, Other, Political sciences, Psychological sciences, Religious sciences, Sociology, Technology",Permanent,t2236-2019,H2020 / Marie Skłodowska-Curie Actions
Tekfen Agricultural Research Production and Marketing Inc.,,,Large Company,458719,29/10/2019,R & D Researcher(Leader) in Agricultural Sector,2 weeks 2 days,Expired,2,"Agricultural sciences › Other, Agricultural sciences › Agricultural products, Agricultural sciences › Agronomics, Biological sciences › Botany",Temporary,ARGEP0101,Not funded by an EU programme
TUBITAK,Science Fellowships and Grant Programmes,,Private with public mission,546840,29/07/2020,Co-Funded Brain Circulation Scheme 2,3 months 3 days,Expired,33,"Chemistry, Economics, Engineering, Environmental science, Geosciences, Mathematics, Medical sciences, Other, Physics, Sociology",Temporary,,H2020 / Marie Skłodowska-Curie Actions COFUND
TUBITAK,Science Fellowships and Grant Programmes,,Private with public mission,434481,5/8/2019,Co-Funded 2 Brain Circulation Scheme,2 months 4 weeks,Expired,33,"Biological sciences, Chemistry, Computer science, Cultural studies, Economics, Engineering, Environmental science, Geosciences, Mathematics, Medical sciences, Other, Political sciences, Sociology",Temporary,754452,H2020 / Marie Skłodowska-Curie Actions COFUND
TUBITAK,Science Fellowships and Grant Programmes,,Private with public mission,330033,3/8/2018,25 two-year fellowship / CoCirculation2,2 months 4 weeks,Expired,25,"Agricultural sciences, Anthropology, Architecture, Arts, Astronomy, Biological sciences, Chemistry, Communication sciences, Computer science, Criminology, Cultural studies, Demography, Economics, Educational sciences, Engineering, Environmental science, Geography, Geosciences, History, Information science, Language sciences, Mathematics, Medical sciences, Neurosciences, Other, Pharmacological sciences, Philosophy, Physics, Political sciences, Psychological sciences, Sociology, Technology",Temporary,,H2020
Yeditepe University,,,Higher Education Institute,585237,8/12/2020,PhD / PostDoc positions available,1 month 1 day,Expired,2,"Engineering › Mechanical engineering, Engineering › Materials engineering, Engineering › Electronic engineering, Engineering › Microengineering, Physics",Temporary,,Not funded by an EU programme
Yeditepe University,,,Higher Education Institute,585237,8/12/2020,PhD / PostDoc positions available,1 month 1 day,Expired,1,"Engineering › Electronic engineering, Engineering › Microengineering, Engineering › Mechanical engineering, Engineering › Materials engineering, Physics",Temporary,,Not funded by an EU programme
