Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Academic Medical Center,,,Public Research Institution,555432,3/9/2020,Hyperboost- Hyperthermia boosting the effect of Radiotherapy- ESR2&3,2 months 2 weeks,Expired,2,"Biological sciences › Other, Medical sciences › Other",Temporary,HyperBoost,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,555133,2/9/2020,Hyperboost- Hyperthermia boosting the effect of Radiotherapy,5 months 2 weeks,Published,1,"Biological sciences › Other, Medical sciences › Other, Medical sciences › Medicine",Temporary,HyperBoost,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,555133,2/9/2020,Hyperboost- Hyperthermia boosting the effect of Radiotherapy,5 months 2 weeks,Published,1,"Biological sciences › Other, Medical sciences › Other, Medical sciences › Medicine",Temporary,HyperBoost,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,513454,12/4/2020,PhD,4 months 3 weeks,Expired,2,"Biological sciences › Other, Computer science › Modelling tools, Medical sciences › Medicine",Temporary,,H2020 / Marie Skłodowska-Curie Actions COFUND
Academic Medical Center,,,Public Research Institution,449765,27/09/2019,PhD,4 months 6 days,Expired,20,"Biological sciences › Other, Computer science › Modelling tools, Medical sciences › Medicine",Temporary,,H2020 / Marie Skłodowska-Curie Actions COFUND
Academic Medical Center,,,Public Research Institution,285976,7/3/2018,PhD,3 weeks 3 days,Expired,2,Medical sciences › Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,285973,7/3/2018,PhD,3 weeks 3 days,Expired,3,Medical sciences › Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,285967,7/3/2018,PhD,2 months 4 weeks,Expired,2,Medical sciences › Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,285956,7/3/2018,PhD,1 month 1 day,Expired,2,Medical sciences › Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,285909,7/3/2018,PhD,3 weeks 3 days,Expired,1,Medical sciences › Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,285874,7/3/2018,PhD,3 weeks 3 days,Expired,2,Medical sciences › Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,272043,15/01/2018,PhD,2 months 2 weeks,Expired,3,Medical sciences,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,272043,15/01/2018,PhD,2 months 2 weeks,Expired,2,Medical sciences,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,272043,15/01/2018,PhD,2 months 2 weeks,Expired,2,Medical sciences,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,272043,15/01/2018,PhD,2 months 2 weeks,Expired,2,Medical sciences,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,272043,15/01/2018,PhD,2 months 2 weeks,Expired,2,Medical sciences,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,272043,15/01/2018,PhD,2 months 2 weeks,Expired,2,Medical sciences,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center,,,Public Research Institution,268942,24/12/2017,PhD positions,4 months 1 week,Expired,1,"Biological sciences, Computer science, Medical sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,602959,8/2/2021,PhD Student Blood phenotyping and plasma profiling to discriminate infections and inflammation,1 week 4 days,Published,2,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,600301,1/2/2021,PostDoc preclinical functional MRI for the evaluation of pharmacotherapy in PTSD,1 week 4 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,593535,9/1/2021,PhD student: AI for risk stratification in coronary heart disease using cardiac ultrasound,3 weeks 3 days,Expired,1,"Biological sciences › Biology, Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,588034,16/12/2020,PhD position in non-invasive imaging of targeted therapy in fetal growth restriction,2 weeks 8 hours,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,572708,29/10/2020,PhD Candidate: ‘Macrophages in cardiovascular disease’,2 weeks 1 day,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,556812,8/9/2020,Postdoc Clinical Psychology in Psychiatry,2 weeks 9 hours,Expired,1,Cultural studies,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,554176,28/08/2020,PhD student epidemiology of chronic kidney disease in Europe,1 week 6 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,552986,25/08/2020,Postdoc / junior researcher data science in evaluating E-health for mental health,2 weeks 6 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,546943,29/07/2020,Post-doc Experimental Virology,1 week 6 days,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,543279,17/07/2020,Post-Doctoral Position on structure-function analysis of nuclear receptor Nur77/NR4A1 in cancer immunotherapy,3 weeks 6 days,Expired,1,"Cultural studies, Medical sciences",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,542584,15/07/2020,Postdoc Centre for Urban Mental Health,1 month 5 days,Expired,1,"Cultural studies, Medical sciences",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,540954,9/7/2020,PhD position Validate and apply novel optical techniques to exploit extracellular nanovesicles as disease biomarkers,1 week 6 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,531649,11/6/2020,PhD student Artificial Intelligence in Coronary Imaging,4 weeks 1 day,Expired,2,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,527428,28/05/2020,PhD Student Improving Surveillance of Antimicrobial Resistance,2 weeks 4 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,526158,25/05/2020,PhD Zoonotic potential of porcine pathogen Streptococcus suis,2 weeks 6 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,524099,15/05/2020,PhD position in intestinal physiology,1 month 13 hours,Expired,1,"Cultural studies, Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,522738,13/05/2020,Postdoctoral fellow position in Amsterdam in functional genetics of lipid metabolism,1 month 1 day,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,522423,12/5/2020,Postdoc Environment and Lifecourse Epidemiology,1 month 4 days,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,522145,11/5/2020,PhD Student (promovendus) Atrial Fibrillation Research Group,1 week 4 days,Expired,2,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,515338,17/04/2020,Post-doctoral fellow on the ERC Consolidator project: Boosting T cells to enable CAR-T cell therapy for chronic lymphocytic leukemia,4 weeks 11 hours,Expired,2,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,510810,2/4/2020,Neuroscience PhD in DBS and Compulsivity,1 week 4 days,Expired,1,"Cultural studies, Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,504496,13/03/2020,PhD Student,1 month 1 week,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,503221,10/3/2020,"Postdoc, Genetics of Sudden Cardiac Death",1 month 1 week,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,502757,9/3/2020,Postdoctoral research position to study HIV reservoir in infected individuals,1 week 4 days,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,502760,9/3/2020,Scientific Project Manager,2 weeks 1 day,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,502769,9/3/2020,Research Technician Molecular Oncology – Mouse Models,1 week 4 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,499199,28/02/2020,PhD Student position in Amsterdam: immunology and HIV,1 week 4 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,492851,14/02/2020,PhD position in Amsterdam in functional genetics of lipid metabolism,1 month 5 days,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,492850,14/02/2020,Postdoctoral fellow position in Amsterdam in functional genetics of lipid metabolism,1 month 5 days,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,491248,10/2/2020,Postdoc elucidating immunopathogenic pathways driving the earliest phases of spondyloarthritis,1 month 1 week,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,485883,28/01/2020,PhD Student developing and testing a decision support to prevent medication-related falls in seniors,2 weeks 4 days,Expired,1,"Cultural studies, Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,485346,27/01/2020,PhD position – Understanding the non-coding RNA regulatory network of colorectal cancer,3 weeks 5 days,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,483739,22/01/2020,Post-doc Biological Pacing,1 week 1 day,Expired,2,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,477653,3/1/2020,PhD candidate on organoid technology and gene expression analysis in pancreatic cancer,1 week 5 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,475686,23/12/2019,Postdoc Computational modelling of depression,3 weeks 14 hours,Expired,2,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,470621,6/12/2019,PhD student to study the molecular mechanism of HIV-1 resistance against the popular Integrase inhibitor Dolutegravir,1 week 5 days,Expired,2,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,462856,8/11/2019,Postdoc for HIV-1 Cure program,1 week 5 days,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,462857,8/11/2019,PhD student for HIV-1 Cure program,1 week 5 days,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,462864,7/11/2019,PhD student on genetics of risk for sudden cardiac death,1 week 5 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,462927,1/11/2019,PhD candidate on organoid technology and gene expression analysis in pancreatic cancer,2 weeks 7 hours,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,453686,10/10/2019,Research technician in lipid metabolism,2 weeks 4 days,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,453696,10/10/2019,PhD position on data-science and epidemiology in the field of medication safety,1 week 12 hours,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,448826,24/09/2019,Assistant Professor in Neurovascular Research,1 week 6 days,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,441189,28/08/2019,Post-doc in imaging and modeling of coronary collaterals,1 week 6 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,439261,21/08/2019,Two PhD positions (physics and biology): Extending remission in psoriasis through selective photothermolysis,2 weeks 6 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,430998,24/07/2019,PhD Student Primary Immunodeficiencies and antibody defects,1 month 1 week,Expired,11,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,430600,23/07/2019,Proton Therapy Meets Microscopy to Fight Cancer,2 weeks 5 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,430614,23/07/2019,Postdoctoral Fellow Position in Amsterdam in Functional Genetics of Lipid Metabolism,2 months 1 week,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,430617,23/07/2019,Postdoctoral Fellow Position in Amsterdam to Study E3 Ubiquitin Ligases in Cardiovascular and Metabolic Disease,2 months 1 week,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,428675,18/07/2019,Managing Editor / Researcher for Cochrane Work,4 weeks 5 hours,Expired,1,"Cultural studies, Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,423146,1/7/2019,"PhD candidate, 4D planning of surgery of the forearm",1 week 4 days,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,422115,27/06/2019,PhD position on biomechanical load-capacity modeling in diabetic foot disease,1 week 5 days,Expired,2,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,414600,5/6/2019,Assistant professor Artificial Intelligence – Health Data Science (Learning Healthcare System),3 weeks 2 days,Expired,1,"Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,409948,20/05/2019,PhD position: development of a metrological nanoparticle flow cytometer,1 week 4 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,400426,16/04/2019,PhD LADOMICS: a quest for understanding adhesion defects,1 month 12 hours,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,397935,8/4/2019,Ph.D. Student on Deformable Biomechanical Transformation Modeling for Image Registration,3 weeks 6 days,Expired,1,"Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,395628,1/4/2019,Postdoc – Epigenetics in cellular plasticity and drug resistance of neuroblastoma,2 weeks 6 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,391359,19/03/2019,Grants Advisor,1 month 4 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,387964,12/3/2019,Programmanager Netherlands Genetic Metabolic Diseases Consortium,3 weeks 6 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,387965,12/3/2019,Tenured position Cardiovascular Engineering,2 weeks 4 days,Expired,1,"Medical sciences, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,384090,28/02/2019,Postdoc 3D-Marfan Smooth Muscle Morphology,1 week 6 days,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,381837,20/02/2019,PostDoc Computational modelling,1 week 1 day,Expired,1,"Medical sciences, Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,381088,18/02/2019,PostDoc Computational modelling,2 weeks 3 days,Expired,1,"Physics, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,370376,14/01/2019,Postdoctoral Researcher immuno hemato-oncology,2 weeks 3 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,359902,30/11/2018,Postdoctoral Research Associate in Influenza Virus Epidemiology,1 month 1 day,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,357830,22/11/2018,Postdoctoral Researchers on Biomechanical Modelling and GUI design for Deformable Image Registration,1 month 1 week,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,357829,22/11/2018,Ph.D. Students on Biomechanical Modelling and GUI design for Deformable Image Registration,1 month 1 week,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,355016,13/11/2018,Postdoctoral Scientist,2 weeks 3 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,349904,25/10/2018,Research technician / lab manager to study novel genes in lipid metabolism,2 weeks 3 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,348882,22/10/2018,Post-doc Experimental Vascular Immunopathology,2 months 3 weeks,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,348308,19/10/2018,PhD student Experimental Vascular Immunopathology,2 months 1 week,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,346283,12/10/2018,Research technician position in Amsterdam to study lipid metabolism in mouse models,1 month 15 hours,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,346284,12/10/2018,Postdoctoral Fellow in Amsterdam to study novel genes in lipid metabolism using mouse models,1 month 15 hours,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,338251,11/9/2018,PhD student in Genetics of Cardiac Disorders,1 week 3 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,335519,30/08/2018,PhD student: Circulating Nano Traces to Identify the Cause of Stroke,3 weeks 1 day,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,332103,13/08/2018,PhD student “Deep learning analysis of neuroimaging data”,3 weeks 6 days,Expired,2,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,332104,13/08/2018,PhD position Metabolism & Bile acid transport,1 month 3 days,Expired,1,"Language sciences › Linguistics, Medical sciences",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,332102,13/08/2018,Postdoctoral researcher “Deep learning analysis of neuroimaging data”,3 weeks 6 days,Expired,2,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,327910,26/07/2018,PhD Candidate: Cardiothoracic Surgery,1 month 6 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,324899,16/07/2018,Postdoc Medical Biology,1 month 11 hours,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,316766,18/06/2018,Scientific programmer,3 weeks 6 days,Expired,1,"Medical sciences, Technology",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,315363,13/06/2018,PhD student on mechanisms of arrhythmias causing sudden cardiac death,2 weeks 4 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,312391,5/6/2018,2 PhD positions Experimental Cardiology,3 weeks 3 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,312392,5/6/2018,Postdoctoral Research Associate in Evolutionary Dynamics of Influenza Viruses,3 weeks 4 days,Expired,2,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,312390,5/6/2018,PhD student in Genetics of Cardiac Disorders,3 weeks 5 days,Expired,2,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,311071,31/05/2018,PhD student position: Huntington’s Disease and the Ubiquitin-Proteasome System,1 month 3 weeks,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,308726,23/05/2018,Postdoctoral researcher on prediction of treatment induced late adverse effects,3 weeks 2 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,307622,18/05/2018,PhD student ‘Epidemiology of Kidney Disease in Europe’,1 month 12 hours,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,307287,17/05/2018,PhD Position – Evaluation of Information Technology in Cancer Care,1 month 2 weeks,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,303508,4/5/2018,Grants Advisor (28-32 hours per week),1 month 1 day,Expired,1,"Medical sciences, Physics",Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,300136,20/04/2018,"Research Analist, Cell and Molecular Biology",3 weeks 5 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,298925,17/04/2018,Postdoctoral Bioinformatician - Understanding and modulating cancer stem cell fitness,2 weeks 7 hours,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Academic Medical Center (AMC) via AcademicTransfer,,,Higher Education Institute,298924,17/04/2018,PhD student Medical Microbiology,2 weeks 5 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
